title,newspaper,url,date,imgs,body,author,tags
Airport unveils 'ambitious' carbon neutral plan,timesofmalta,https://timesofmalta.com/article/airport-unveils-ambitious-carbon-neutral-plan.1096234,08-02-2024,"002427.png,002428.png","Malta International Airport has unveiled plans to reduce its emissions by two-thirds by the end of the decade and achieve net zero emissions by 2050.
 The airport plans to achieve these ""ambitious"" aims by increasing its reliance on solar panels and upgrading airport infrastructure to be more efficient, the company’s head of sustainability and analytics Justine Baldacchino said.
 “The largest contributor will be investments in renewable energy. This will be followed by ensuring that we have more efficient buildings,"" she told a press conference on Friday. 
 ""Next year, our emissions will be offset by investing in activities that will either reduce or absorb co2 [carbon dioxide] emissions,” she said.
 The airport also plans to replace airfield floodlights and ground lighting and upgrade water pump systems and building efficiency, Baldacchino explained, adding the airport had already reduced emissions by almost a third last year.
 Around four-fifths of the airport’s carbon footprint was due to electricity use she said, noting that emissions from airlines operating at the airport were not within the control of MIA.
 At the same press conference, airport CEO Alan Borg reiterated airport figures released last month showing that almost 4.1 million passengers had passed through MIA in the first half of the year – an increase of one-fifth over the same period the year before.
 More than 27,000 aircraft landed or took off from the airport, an increase of a sixth compared to the year before, he said.
 Describing the first half of the year as “excellent”, Borg said the airport’s seat load factor – which measures the filled percentage of available seating capacity – had been consistently high, with almost nine out of 10 (87%) of seats filled in March and June.
  Italy remained the most popular market, followed by the UK, Germany, France and Poland, respectively. And London Gatwick was the most popular airport destination, increasing its share by a quarter to reach more than 225,000 passengers.
 Ryanair was by far the most popular airline, increasing its share by more than a quarter to carry more than two million passengers to and from MIA, with the country's new national carrier KM Malta Airlines accounting for just under 900,000.
 Meanwhile, out of just over 13,000 departures, almost one in 10 (8%) were delayed by more than an hour, with four-fifths of those being due to aircraft delays travelling from other destinations. He said that just four per cent of delays were attributable to air traffic control.
 Last month, EU data showed the Maltese were twice as likely to face long flight delays as travellers in other EU countries, with almost a third saying their flights had been delayed by more than two hours.
 Borg said expansion works to the west of the terminal building and the installation of the remaining new airport scanners were on track to be delivered by the end of the year.
 Commenting on tourism trends on Friday, Malta Tourism Authority (MTA) CEO Carlo Micallef said, “We’re not the cheapest of destinations, but the experience makes up for that.""
 According to airport financial figures released on Thursday, MIA generated €66.4 million in revenue over the first half of the year, netting €22.1 million in profits.
 Full details on the airport's green targets may be found at the MIA website.
",James Cummings,"National,Aviation,Climate change"
Why your drinks bottles now have caps that stay attached,timesofmalta,https://timesofmalta.com/article/why-drinks-bottles-now-caps-stay-attached.1091775,05-04-2024,002509.png,"Have you noticed it’s become much more difficult to remove the plastic lids from water and soft drink bottles?
 Malta’s two major beverage companies General Soft Drinks (GSD) and Farsons have introduced lids that are tethered to bottles to make it easier for consumers to recycle drinks packaging in its entirety.
 Plastic bottle caps are often lost, ending up as litter, particularly on beaches, where they are among the single-use plastics that are most found there and the new design aims to reduce that.
 The hinged lids began to be rolled out on bottles of Kristal water in November and on soft drinks like Coca-Cola and Sprite last month, GSD said.
 Tethered caps have also been introduced across all beverage products in the Farsons portfolio, which includes Kinnie as well as international products like Pepsi. 
 The move pre-empts a European Union directive that comes into effect in July after being approved in 2019.
 It requires all beverage producers to design the products in a way that “significantly reduce(s) the dispersal into the environment of beverage container caps and lids made of plastic”.
 In a statement, GSD said it had undertaken “a significant capital investment” to make the change and had received no government or EU funding to do so.
 “A greater collection of caps contributes to less litter in our environment and a step closer towards a circular system for caps in the long term,” it said.
 Farsons deputy chief executive Michael Farrugia said the company embraced and endorsed the EU directive.
 And a spokesperson for GSD said the directive is a move that will contribute to better collection of package waste and recycling within the beverage industry.
",Daniel Ellul,"National,Food and drink,Environment"
Wasteserv receives six bids to transform Sant’Antnin plant into park,timesofmalta,https://timesofmalta.com/article/wasteserv-receives-six-bids-transform-sant-antnin-plant-park.1093263,31-05-2024,002582.png,"Wasteserv has received six bids for the project to turn the Sant’Antnin waste treatment plant into a public park, the agency said on Friday. 
 The evaluation process for the proposals is already underway and the winning bid i expected to be announced in the coming months. 
 The Marsascala plant was shut down in December 2022 and the infrastructure has since been dismantled and sent for recycling abroad.
 A fire had ripped through the plant in 2017, destroying much of the building. 
 The first stage of the project will see the excavation of a three-storey car park, an artificial lake and the construction of three water reservoirs. 
 The excavated material will repurposed within the same site. A retaining wall will also be built to separate the park from the surrounding areas. 
 “WasteServ remains committed to advancing Malta’s waste management plan - this is the only way we can reduce landfilling to reach EU targets while creating space for more green projects that ensure a better environmental future for our children,” Wasteserv CEO Richard Bilocca said. 
 WasteServ is organising a family event with activities for families and children, tomorrow, Saturday, June 1, between 4 pm and 7 pm at Ġnien Fuq il-Glażiż, in Vittoriosa.
",Times of Malta,"National,Waste,Marsascala,Environment"
"Flare fired at Ramla Bay, sparking fire close to turtle nest volunteers",timesofmalta,https://timesofmalta.com/article/flare-fired-ramla-bay-sparking-fire-close-turtle-nest-volunteers.1097450,31-08-2024,002704.png,"A flare fired from a yacht at Ramla Bay narrowly missed volunteers keeping watch over a turtle nest on Friday night, prompting Nature Trust Malta to turn to the police for help.
 The flare landed in sand dunes at the Gozitan bay, sparking a fire there, Nature Trust Malta said.
 Nature Trust volunteers are guarding the bay around the clock to ensure turtle nests are left undisturbed. Eggs in one of those nests have been hatching in the past nights.
 That hatching was however disturbed on Friday night, when the flare was fired illegally and dangerously.
 Flares can only be fired in case of emergencies and should be fired upwards, to help guide rescuers to the scene.
 Apart from Ramla Bay being a protected Natura 2000 site, the area is currently also subject to an Environmental Conservation Order, due to the loggerhead turtle nests.
 While the flare missed volunteers and Gozo Ministry security staff keeping watch at the site, vegetation on Ramla’s dunes bore the brunt of the damage.
 The incident was reported to both the police and Environment and Resources Authority, who immediately came to the site, Nature Trust said.  
 “We hope those responsible are identified,” the NGO said in a statement decrying the incident.
",Times of Malta,"National,Fire,Environment,Animal welfare,Gozo"
Slow Streets initiative runs into financial roadblock,timesofmalta,https://timesofmalta.com/article/slow-streets-initiative-runs-financial-roadblock.1096287,08-10-2024,"002735.png,002736.png","Updated on 10 August at 6:30pm
 An initiative to ‘slow down’ traffic has hit a brick wall, with the Local Councils Association expressing frustration over a lack of funding for the initiative.
 Association president Mario Fava said that due to a lack of a centralised system for funding, he has been left to solicit money from various sources to keep the so-called Slow Streets project alive. But despite his best efforts and praise from stakeholders, he has not even received a fraction of the initiative's estimated cost.
 “I feel a bit frustrated because the money never came... Once I managed to come up with a feasible project, I should have been able to access funds more easily instead of having to apply for different schemes. It would be easier to have something more centralised,” said Fava.
 The Slow Streets Initiative, part of the Residents First project, aims to prioritise pedestrians over cars. It emphasises temporary traffic-calming measures in town centres and redirecting traffic to the peripheries, ensuring mobility within localities is safe, sustainable, healthy and efficient. The initiative also promotes pedestrianisation and public open spaces.
 The Local Councils Association estimates that €8.3 million are needed for the project to get going. But only €200,000 have been allocated to the project in four years.
 The €200,000 allocation was made by former Transport Minister Aaron Farrugia.
 The initiative initially garnered interest from 46 localities, but only Żejtun, Safi and Swieqi received partial support.
 According to Fava, between €150,000 and €200,000 is needed for each of the localities interested. This amount would cover architectural and other professional fees, planters, road-marking signs and paint, branded bollards and barriers, and project management fees.
 Fava said Żejtun has a bill of quantities for the whole project and traffic signs ready. Safi began working on the initiative but, due to budgetary constraints, had to focus just on the square and not the surrounding traffic management. In Swieqi, discussions about the initiative paused due to the recent elections but are expected to resume.
 “We started consulting with the people of the different localities, they agreed to proceed, we began working on it, and then we had to say there were no funds,” said Fava.
  The Slow Streets Initiative resurfaced in public discourse after the new Mosta mayor announced plans to halt the partial pedestrianisation of the town square, following complaints from residents and business owners.
 To Fava, the positive aspect of the Mosta debate is that it has sparked a debate. However, he finds it difficult to understand the business owners’ opposition, pointing out that more open space could mean more people enjoying meals ‘al fresco’. Additionally, there are more opportunities for events to draw people to the square.
 Antoine Zammit, founder of Studjurban, the architecture firm that designed many of the plans for the Slow Streets Initiative, said that despite the project's financing issues, he still saw some signs of progress. 
 The whole point of the initiative was to experiment with ideas and try them out gradually to see if they could work, while actively listening to residents and eventually implementing something more permanently, he said. 
 
 Some local councils have independently adopted elements of the initiative, and Gozo is leading in this respect.
 Xagħra, Sannat, and Xewkija have temporarily converted streets into safe social spaces for children to play, residents to mingle, and community activities to take place. In Xewkija, the village square is closed to traffic every Saturday and Sunday, allowing the community to enjoy the space without cars.
 Simona Refalo, the mayor of Xewkija, reminisced about playing in the village square as a child and expressed her desire to “keep Xewkija in Xewkija” by creating weekend events that encourage residents to gather in the square.
 “Life is too fast-paced, and we are all so cut off from one another, but the square is what brings us all together,” Refalo said.
 Update: According to Fava, since the interview was conducted he met with the new CEO of Infrastructure Malta, Steve Ellul. As a result of the meeting, Infrastructure Malta said it will now be dedicating some funds to the Slow Streets initiative.
",Emma Borg,"National,Environment,Roads,Local councils,Transport"
Public urged to use see-through black bags from next week,timesofmalta,https://timesofmalta.com/article/seethrough-black-bags-mixed-waste-mandatory-next-week.1094646,28-06-2024,"002808.png,002809.png","As of Tuesday, mixed waste will have to be disposed of in transparent black bags to make it easier for enforcement officials to check the content of bags without opening them.
 Regulations that came into force last year ensure households and businesses separate waste in three different coloured bags: white for organic waste, grey or green for recyclable waste and black for other, mixed, waste.
 Businesses caught disposing of waste inadequately are fined €75, while households €25. These fines double to €150 and €50 respectively if the individual is caught repeatedly disposing of waste inappropriately.
 According to subsidiary legislation 549.40, mixed waste - which is collected on Tuesdays and Saturdays - will, as of July 1, have to be placed outdoors ready for collection in transparent black bags.
 In a statement on Friday, the Environment and Resources Authority ""encouraged"" people to use see-through black bags when disposing of waste intended for black bags.
 Black bags are intended for items that are not organic, recyclable, reusable, hazardous or medicinal. 
 ERA said it would allow a ""transitional period"" to help people get used to the mandatory use of see-through black bags, however, it did not specify when this grace period will be over.
 People will still be able to buy regular black bags, however, they cannot be used to dispose of mixed waste.
 The authority said that since the introduction of new regulations in 2023, including a waste collection schedule coordinated by regional councils and the mandatory waste separation enforced by ERA - there has been a 23% drop in mixed waste and a 35% increase in organic waste. 
 More information here.
 ",Times of Malta,"National,Waste,Environment,Legislation"
93 turtles hatch from two nests in successive days,timesofmalta,https://timesofmalta.com/article/93-turtles-hatch-two-nests-successive-days.1097831,09-09-2024,002824.png,"Two loggerhead turtle nests have successfully hatched in the past two days, with 93 hatchlings making their way out to sea.
 The summer has been a busy one for Nature Trust volunteers, as  eight nests have been found on Malta and Gozo’s beaches, the highest number ever. 
 According to a statement by the Environment and Resources Authority (ERA), 46 of 64 eggs in the fourth nest, located at Għajn Tuffieħa, had hatched on Sunday. One of the hatchlings was still in the nest and was safely guided to the sea. 
  On Monday, the authority announced the hatching of the fifth nest, found at Ġnejna, Mġarr. The hatching produced a total of 47 hatchlings out of 75 eggs.
 In a Facebook post, Wildlife Rescue Team Malta said from the total nest, there was a 63 percent hatch rate. All fertilised eggs hatched.
  ERA thanked the public and the volunteers who protect the nesting site and the hatchlings. 
 Last month, the first three turtle nests hatched, the first two at Golden Bay, and the third in  Ramla Bay in Gozo. 
",Times of Malta,"National,Maritime,Animal welfare,Environment"
"Rangers nab man after 1,000 bags of human waste dumped in countryside",timesofmalta,https://timesofmalta.com/article/rangers-nab-man-thought-deposited-1000-poo-bags-countryside.1093751,06-10-2024,002831.png,"Updated 10.20pm
 A man who is thought to have deposited at least 1,000 baggies of human poo and other litter in the Marsaxlokk countryside has been stopped after being caught in the act by the Malta Ranger Unit. 
 In a Facebook post on Monday, the Rangers said that for four years they have every single day found human faeces wrapped in a milk carton and then placed in a plastic bag with other litter dumped in the same spot in a rural area in Marsaxlokk. 
 ""It's anticipated that this individual has deposited over 1000 packages (!) throughout the years (the offences trace back to 2020), with nearly one package being thrown every day. The packages were thrown in the exact same spot,"" they said. 
 But thanks to a sting operation, Rangers who observed the site for a week were able to gather enough evidence to file a police report once the man was identified.
  The Malta Ranger Unit, which was established in 2023, is mostly made up of volunteers. Rangers patrol the countryside to report illegalities, advise and educate the public about caring for nature.
 The Rangers hailed the event as a victory, saying that years of defacing a public space have finally come to an end. 
 They said that man is expected to be charged for the accumulation of litter that he is thought to have dumped over the years, as well as the sanitary issue. With these two elements considered, he could face a fine of up to €6,000 if convicted in Court.
 ""Marsaxlokk will now be a cleaner place and the offender will be held accountable for his bad habit,"" they said.
 ""Our Rangers will do their duty and be present in Court to give their statement and hand over the evidence.""
",Times of Malta,"National,Environment,Marsaxlokk"
Excavation works pave the way for Pembroke community garden,timesofmalta,https://timesofmalta.com/article/project-green-starts-excavation-works-pembroke-community-garden.1101109,16-11-2024,"002851.png,002852.png,002853.png","A concreted area measuring 8,870 square metres in Pembroke will be transformed into a green community garden managed by Project Green. 
 Excavation and pathway formation are currently underway at what is planned to become the William Harding Pembroke Community Garden. The garden will feature 100 trees, an underground reservoir and a restored rubble wall to provide a recreational space for Pembroke residents. 
 The works were announced by Project Green on Saturday, and the agency aims to complete the works on the garden in 2025. 
  The garden will also have play areas and designated picnic spots. The number of parking spaces of site will remain the same and will be surrounded by greenery to provide shade. 
 Cheryl Camilleri, an architect at Project Green, explained that works are at the initial phase. 
 “We are excavating approximately one metre below the existing ground level to provide newly planted trees with sufficient soil depth to ensure healthy growth,"" she said.
 ""We have also begun marking out a pathway, which will be constructed from permeable materials that allow rainwater to filter through slowly.”
 This accessible pathway will connect the garden from one end to the other, and retaining walls separating the higher and lower areas will be stabilised or rebuilt in certain sections to prevent erosion and soil loss during heavy rainfall.
 “For irrigation, we will improve and utilise an existing connection under the road, leading from the garden to three large, historic British-era reservoirs located across from Burma Road,” Camilleri said.
  Project Green currently manages a portfolio of 118 projects across Malta and Gozo. Other projects where work is currently underway include the Independence Garden in Birżebbuġa, Villa Portelli Gardens in Kalkara, the St Michael’s Hospice garden and the Serenity Garden in Santa Lucija.

                ",Times of Malta,"National,Project Green,Pembroke,Environment"
Mosta trees show signs of ‘potential recovery’,timesofmalta,https://timesofmalta.com/article/mosta-trees-show-signs-potential-recovery.1096043,08-03-2024,002956.png,"Trees in Mosta show signs of new growth and “potential recovery”, months after holes were drilled into their trunks and an unspecified liquid was poured around them, the Environment and Resources Authority (ERA) said.
 In March, the ERA and the Mosta local council filed police reports after NGO Moviment Graffitti flagged concerns that the trees were potentially poisoned.
 An ERA spokesperson said specialists had since cleaned and drained the substance from the affected tree holes and sealed them with healing materials to prevent additional damage.
 “Initial assessments indicated that the trees had sustained harm, however, most have shown signs of new growth, suggesting potential recovery,” the spokesperson told Times of Malta.
 The ERA has coordinated with Ambjent Malta and the Mosta local council to ensure regular irrigation for the trees, especially during dry weather conditions.
 The 12 mature ficus trees along Constitution Street, by the Mosta Dome, were at the centre of national attention in November when activists successfully stopped plans to uproot and transplant them while the Mosta square was being revamped.
 No details were provided on what the liquid is, but the spokesperson said: “Laboratory analysis commissioned by the ERA has confirmed that the substance used was harmful.”
 The spokesperson said the regulator reviewed 1,400 hours of CCTV footage, identifying and referring relevant clips to the police.
",Giulia Magri,"National,Mosta,Environment,ERA"
Ħondoq ir-Rummien developer wants to rebuild rural room,timesofmalta,https://timesofmalta.com/article/hondoq-irrummien-developer-wants-rebuild-rural-room.1093819,15-06-2024,"003100.png,003101.png","The developers behind the unsuccessful repeated attempts to build a destination port comprising a hotel, a yacht marina and a tourist village in the iconic Ħondoq ir-Rummien have applied to reconstruct a dilapidated rural room overlooking the bay.
 Gozo Prestige Hotels applied to reconstruct the room, replacing its ceiling and rebuilding the parts that collapsed over the years.
 Through architect Deborah Busuttil, Gozo Prestige Holidays director Joe Cassar is seeking permission to demolish the rural room, built before 1967, and reconstruct collapsed walls, ceiling and parapet walls “as it is”. According to plans filed with the Planning Authority, the present room is 2.6 metres high while the proposed room will measure 3.08 metres.
 Qala mayor Paul Buttigieg, who put on a 20-year fight to save Ħondoq, told Times of Malta he was against the development if the room will grow more than it is at present or if it becomes an eyesore.
 The local council, through their lawyer, Claire Bonello, asked the PA to keep it informed throughout the stages of the application.
  Gozo Prestige Hotels acquired the land from the Dominican Order for just €23,000 back in 1988.
 Nearly 15 years later, in July 2002, an application was filed to develop “a destination port”, which was to include a hotel, yacht marina and a tourist village. The entire project would have eaten up 103,000 square metres of land, with a building footprint of more than 13,000 square metres. The developers applied to build private roads, a marina promenade and a public wharf.
 Some 15,000 square metres of agricultural land and another 23,000 square metres of protected garigue were to be dug up.
 Buttigieg began his two-decade campaign against the development and organised a referendum in 2012 when an overwhelming 84.5 per cent of residents voted against what was at the time referred to as “the Qala Creek project”.
 In August 2011, the Directorate of Environment Protection recommended that the Ħondoq project be shot down and, in June 2016, the PA unanimously voted to refuse the application in what was viewed as a victory for residents and activists opposed to the privatisation of the coastal area.
 But that victory was short-lived: barely four months later, in October, the applicant appealed the decision. Gozo Prestige Hotels insisted their right to a fair hearing had been denied as they had only been given 15 days to prepare for the final hearing.
 The developers also called for the project to be sent back to assessment for new plans to be considered – replacement of the proposed marina with a lagoon and a significantly reduced built-up area.
 But, in October 2022, a final decision was handed down when the Environment Planning Review Tribunal decided against the developer’s appeal. And, again, last August, this decision was confirmed on appeal. The Court of Appeal declared that the Planning Authority was right to reject the new plans submitted by the developer after the environmental impact assessment had been finalised.
 Prime Minister Robert Abela earlier this month said that the government was currently going through a process to ensure that Ħondoq ir-Rummien would not be developed once and for all.
",Matthew Xuereb,"National,Gozo,Construction,Environment,Planning Authority"
"‘Rotten’ planning appeals system must change, NGOs say to PM",timesofmalta,https://timesofmalta.com/article/rotten-planning-appeals-system-change-ngos-say-pm.1094250,21-06-2024,003146.png,"A group of NGOs has called on the Prime Minister to urgently reform the “rotten” planning appeals system, which allows developers to start working even while permits are being challenged. 
 The 14 NGOs said in a statement that they denounced Robert Abela’s failure to introduce reform in this area, despite promising to do so in May last year. 
 Presently, applicants are allowed to start construction work that is covered by a permit that is under appeal. This, the groups said, has led to a situation where planning permits for already completed buildings are being revoked and no action is taken by authorities to remove these illegalities. 
 “The law allowing works during appeal proceedings is a blatant breach of the fundamental right to legally challenge the decision of the Planning Authority (PA),” they said in a statement.
 “Communities and organisations not only have to carry the financial burden of contesting irregular PA decisions, but they also risk doing so in vain since developers are allowed to build anyway.”
 In recent months Court decisions have seen revoked permits for swimming pools in Qala’s ODZ, parts of a Sannat development, a Xewkija development, and a  Mellieħa hotel, the groups pointed out, all of which had already been built by the time of the permit’s revocation and remain intact to this day. 
 Other large-scale development such as Villa Rosa in St. Julian’s and Mistra Village in Xemxija have already started despite ongoing appeals challenging the legality of the permits. 
 The groups criticised Abela for promising to make changes to the law that would make development permit non-executable until appeals are put to bed, but having for far failed to deliver on this promise. 
 They also raised concern that public consultation issued by the government was in fact seeking to limit the right to appeal rather than introduce these changes. 
 “The organisations note with indignation that while this promised reform - needed to safeguard the very basic right of appellants - has stalled, at the same time Government rushed into proposing amendments to DC15,” they said.
 “These amendments aim at allowing developers to build an extra floor, thus increasing crowding, congestion and construction activity across Malta and Gozo. Moreover, developers who had permits revoked for not respecting rules on the allowable number of floors – but had completed their buildings anyway by the end of the appeal proceedings – would now be able to regularise their illegal buildings.”
 This state of affairs is pointing towards a “deeply rotten planning regime” where decisions are made to favour developers and not to empower people, they said, resulting in a country “ravaged by greed and run by bullies”. 
 “We call on the Prime Minister to immediately usher in the promised reform on suspending the execution of permits whilst appeal proceedings are underway before the Tribunal (EPRT) and the Court of Appeal,” they said.
 “This will be one first small, but essential, step in introducing a modicum of decency within our planning system.”
 The statement was sent by: Azzjoni: Tuna Artna Lura, BirdLife Malta, Din l-Art Ħelwa, Flimkien għal Ambjent Aħjar, Friends of the Earth Malta, Għawdix, Grow 10 Trees, Malta Youth in Agriculture Foundation (MaYA), Moviment Graffitti, Nature Trust Malta, Ramblers’ Association Malta, Rota, The Archaeological Society Malta and Wirt Għawdex.
",Times of Malta,"National,Planning Authority,Environment,Construction"
No public consultation for Malta’s climate and energy plans as deadline looms,timesofmalta,https://timesofmalta.com/article/no-public-consultation-malta-climate-energy-plans-deadline-looms.1094268,22-06-2024,003243.png,"Malta’s national Energy and Climate Plan (NECP) has yet to be put up for public consultation, despite EU governments having a deadline to submit these in nine days, an NGO has said. 
 In a statement on Friday, eNGO Friends of the Earth Malta said that EU member states have an obligation to draw up these plans which detail how they intend to address issues such as decarbonisation, energy efficiency, energy security, the internal energy market as well as research, innovation and competitiveness in the energy secretary in order to meet EU climate targets. 
 But despite the deadline for national governments to submit these plans in nine days' time on June 30, the Maltese government has yet to communicate its plans publicly.
 FOEM said that no formal public consultation process has taken place and neither a draft nor the final NECP document has been made publicly available, despite the NGO attempting to access information about the document and the princess since May 2023. 
 The group also said that it sent a letter to Energy Minister Miriam Dalli and Prime Minister Robert Abela highlighting these facts. Dalli, they said, replied that a consultation process was “about to start in the coming days” but to date, no open consultation has taken place. 
 According to the rules that guide the formation of the NECP, member states must make sure that the public and civil society are given the opportunity to participate in the drafting of these plans well before the document is finalised. 
 FOEM said that it fears that these obligations have not been met, even after the European Commission made explicit instructions to do so in its recommendations to Malta. 
 “Public participation is essential for effective climate action and energy policy. Failing to implement obligatory public participation processes is a failure of democratic decision-making,” Suzanne Maas, FOEM’s Climate Campaign Coordinator, said.
 “The government of Malta has thus far not enabled the public to participate in the preparation of the NECP and has failed to establish a multilevel climate and energy dialogue to discuss different scenarios for energy and climate policies,” the statement continues. 
 “With the deadline in sight, it is now too late for “early and effective” opportunities to participate in the preparation of the draft and final NECP as stipulated.”
",Times of Malta,"National,Environment,Energy,Climate change"
Record seventh turtle nest discovered in Golden Bay,timesofmalta,https://timesofmalta.com/article/record-seventh-turtle-nest-discovered-golden-bay.1096228,08-02-2024,"003183.png,003184.png","A seventh turtle nest was discovered in Golden Bay, marking a record number of nests ever found in concurrently in Malta. 
 In a statement on Friday, the Environment and Resources Authority said that the nest was found at around 3am, marking the greatest number of confirmed and protected nests in a single season. 
 Once an ecological monitor spotted the eggs and ensured they had been laid safely, when the turtle's microchip was checked it was discovered that this was the same turtle who laid eggs at the fourth recorded nest earlier this year. 
  ERA officers immediately went on-site to ensure that the nest was protected. 
 ""This season is definitely an active one for this endangered species, which brings celebratory news for biodiversity protection,"" the statement said.
 ""The public is reminded that if a turtle is spotted during a nesting attempt, no interactions with the turtle are to be made, as noise and light may scare the turtle away and a potential nest may be lost as a result.  One should also immediately report the sighting.""
 To report turtle activity call ERA on 2292 3500 or Nature Trust Malta on 9999 9505.
",Times of Malta,"National,Animal welfare,Mellieħa,Environment"
"Marsamxett oil spill cleaned up, but small patches might still surface: ministry",timesofmalta,https://timesofmalta.com/article/marsamxett-oil-spill-cleaned-up-small-patches-still-surface-ministry.1098290,20-09-2024,003276.png,"Oil that spilled across the Sliema side of Marsamxett harbour on Tuesday was cleaned up by Wednesday afternoon, according to a spokesperson for the transport ministry.
 However, floating barriers that prevented the oil from spreading further into the sea were kept in Marsamxett Bay in case more oil seeps beneath the Manoel Island Yacht Yard’s quays, the spokesperson said.
 “Inspections were conducted on Wednesday evening and Thursday morning and no further pollution was detected,” the spokesperson said.
 “We are not ruling out that small patches of oil may appear in the coming days.”
 The spokesperson said the environmental health directorate was in charge of the clean-up.
 It is up to the directorate to decide when the bathing area below Tigné Point will reopen, the spokesperson said.
 Video footage and photos sent to Times of Malta on Tuesday showed oil appearing to wash into the sea from the Manoel Island Yacht Yard and stretching across to Tigné.
 The Environment and Resources Authority (ERA) said on Wednesday morning it had confirmed that the spill consisted of “used oil” and that a clean-up had begun using specialised equipment.
 Transport Minister Chris Bonett said on Wednesday that Transport Malta launched an investigation into the cause of the spill.
 The probe will determine how similar incidents could be avoided and whether there was any negligence involved, he said.
 Times of Malta understands that investigations pointed towards  Manoel Island Yacht Yard which admitted their yard was the source of the spill. 
 ""Workers seem to have accidentally spilt oil into the sea and failed to report the incident to the authority,"" TM sources said. 
 The company will pay for the cost of the clean-up and fines that are still being established, they said. 
 ""The whole incident seems to have been an accident - TM recently inspected the yacht yard and found everything in order,"" the sources added.
",Daniel Ellul,"National,Environment,Manoel Island,Sliema"
€16 million concert zone at Ta' Qali national park inaugurated,timesofmalta,https://timesofmalta.com/article/robert-abela-opens-new-16-million-concert-zone-ta-qali-national-park.1091937,21-06-2024,003602.png,"Prime Minister Robert Abela inaugurated a new concert zone at the Ta' Qali National Park on Friday evening. 
 The site on which the park extension was carried out was previously home to a concrete factory and an illegal dumping site. 
 Plans for the site were first unveiled in 2019 and a public call was issued one year later. The concert venue is due to host two Take That concerts later in the year. 
 In a statement announcing the inauguration, the government described the venue as proof of its commitment to providing more green and open spaces for families.
 ""We could have easily been here today to inaugurate a new factory, but while investment in the economic sector is important, it is equally important to invest in projects like this that improve people's lives,"" Abela said. 
 The project, which cost €16 million, is just one of a chain of initiatives that the government is undertaking to widen green regeneration in Ta' Qali, he added. 
 
 Infrastructure Minister Chris Bonett said that such projects show that the government is being proactive in working to improve people's quality of life. 
 ""This project incorporates both our dedication to sustainable development while ensuring that our collective future is built on the principles of innovation, responsibility and inclusivity,"" he said. 
 
 ""This is evidence of a government that is dedicated to progress and the bettering of society."" 
 Parliamentary Secretary for Public Works Omar Farrugia and Ta' Qali National Park CEO Jason Micallef were also in attendance. 
",Times of Malta,"National,Environment,Ta' Qali,Infrastructure"
