title,newspaper,url,date,imgs,body,author,tags
GO Launches VoLTE technology,timesofmalta,https://timesofmalta.com/article/go-launches-volte-technology.1096433,08-08-2024,006484.png,"Communications company GO has introduced Voice over 4G LTE (VoLTE), which, it said, marked a significant advance in mobile technology.
 ""VoLTE represents the next evolutionary step in voice service technology, bringing numerous benefits, including enhanced call quality, faster call setup times, and the ability to use high-speed data services simultaneously. This means GO customers can now browse the internet, stream videos, or participate in online meetings without interruption, even on a voice call,"" the company said. 
 “We are excited to bring VoLTE to our customers. This technology improves the overall call experience and allows customers to multitask seamlessly. It's a significant leap forward in mobile technology, and we are proud to lead this innovation in Malta,” said Alison Mercieca, senior marketing officer at GO.
 The VoLTE service will be available to all GO customers, regardless of their subscription package. Activation will be carried out gradually, and existing customers will receive a notification once their subscription has been fully activated for VoLTE. At the same time, all new mobile subscribers joining GO’s network, will be automatically provisioned to benefit from VoLTE.
 More information https://www.go.com.mt/volte
",Times of Malta,"Technology,National"
Watch: Roberta Metsola featured in Google's 'Year in Search 2024' video,timesofmalta,https://timesofmalta.com/article/watch-roberta-metsola-featured-google-year-search-2024-video.1102499,15-12-2024,"006746.png,006747.png","European Parliament President and Maltese MEP Roberta Metsola is featured in Google’s ‘Year in Search 2024’ video, an annual retrospective look at topics searched using the platform.
 Metsola appears briefly in a segment called ‘breakout elections’, with a clip of her casting her vote at a Sliema primary school. The section also features footage of other women voting, American president-elect Donald Trump and UK Prime Minister Kier Starmer.
 In a voiceover accompanying the segment, Metsola can be heard saying, “2024 will be the biggest global election year in history.”
 More than two billion people across 50 countries – including seven of the most populous nations – were expected to go to the polls this year, according to news outlet  Al Jazeera.
  While the US election arguably dominated the international media landscape, closer to home Europe was also gripped by election fever as the public cast their votes in the European Parliament elections.
 In Malta, Labour won but saw its majority evaporate, losing its fourth MEP to the Opposition Nationalist Party while securing less than half the votes.
 Fortune continued to favour EP president Roberta Metsola, however, who fended off a last-minute challenge from Spanish MEP Irene Montero to be overwhelmingly re-elected to a second term in the strongest win for an EP president in history.
 Meanwhile, in local council elections held at the same time but with results announced later, the Labour Party saw losses but still managed to retain control of 39 local councils, well over half of Malta’s 68 localities.
  Across the pond, last month Donald Trump claimed a ""magnificent"" victory over Democrat Kamala Harris in what has been called one of the most stunning comebacks in US political history.
 Aside from politics, the Google video also shows clips from talk shows and social media, sporting events and music concerts, while taking a look at some of the scientific and technological advancements in the past year.
 More sombre topics are also covered, however, such as the devastating impacts of September’s Hurricane Helene on the Southeastern United States and those addressing mental health issues. Actors Maggie Smith and James Earl Jones, who died this year, also feature.
 The video is the latest in a series of annual videos going back at least as far as 2014, according to a YouTube – owned by Google – page featuring uploads related to the hashtag ‘#YearinSearch’.
 Such look-backs are increasingly common on technology platforms and in mobile applications, with other examples including Spotify’s ‘Spotify Wrapped’ viral marketing campaign and Google Photos’ ‘Recap’ feature.

                ",James Cummings,"National,World,Technology"
Watch: How Nico found his voice aged 12 – ‘I always knew he had one’,timesofmalta,https://timesofmalta.com/article/watch-how-nico-found-voice-aged-12-i-knew-one.1091627,27-04-2024,007515.png,"For 12 years Ramona Matthews was unable to have a conversation with her son Nico ­who has nonverbal autism and struggles to express himself. Three weeks ago, however, with the help of an electronic communication device, the two were able to have a long-awaited chat.
 The pair spoke about Nico’s school, his teachers, and his family. While they were chatting, Ramona decided to film the conversation because she thought no one would believe her. “I listen to that video all the time just to hear his voice. This was the first time I ever heard it and that boy has such a beautiful voice,” said Ramona.
 Nico and his twin sister, Amy, are 12. When growing up Ramona noticed that Nico was acting differently to his sister and when he was one-and-a-half he was diagnosed with autism.
 Due to his nonverbal autism, communication has always been a struggle for Nico. He was seven when he said his first word, “mummy”. “Do you know how happy mum was? She called me, his LSE, our grandparents, everyone. It was a huge celebration for us,” said Amy. 
  Ramona said at first it was very difficult finding a way for Nico to express himself as he rejected the communication system available at the time.
 However, in September 2020 he was given a device that would change his life.  The Malta Trust Foundation was able to provide Nico with an Augmentative and Alternative Communication (AAC) device which helps develop functional communication skills, promotes cognitive development, and provides a foundation for literacy development that also helps improve social communication.
 The AAC device was also built according to Nico’s individual needs and Ramona believes that is why Nico has advanced so far. Today, three-and-a-half years after first being given the device, Nico is still not a big talker and prefers using his device as a mode of communication, but he can now answer questions as well as read and write.
 Ramona said the video of the two of them having a conversation has been very impactful on the entire family. When Amy heard the video for the first time she told her mother, “Ma, today a miracle happened.” Ramona believes the reason Nico watches the video of their conversation so often is because he is proud of himself and his accomplishment. “I always knew my son had a voice. The device just helped other people hear it.” said Ramona.
 As a way of giving back to the foundation that helped her son Ramona will be volunteering in The Malta Trust Foundation’s marathon on Saturday. The marathon Għat-tfall kollha, kollha, kollha will be screened on all local channels from noon to midnight.
",Emma Borg,"National,Disability,Community,Features,Technology"
UM launches AI project aimed at enhancing performance for competitive swimmers,newsbook,https://newsbook.com.mt/en/um-launches-ai-project-aimed-at-enhancing-performance-for-competitive-swimmers/,07-12-2024,000154.png,"Tista' taqra bil-
 The Department of Artificial Intelligence within the Faculty of ICT at the University of Malta has launched Project DIVE (Data-driven Intelligent Video Evaluation) an innovative research initiative that aims to revolutionise competitive swimming training through artificial intelligence technology. The project is led by Dr Vanessa Camilleri and in collaboration with the Aquatic Sports Association of Malta (ASA). In a statement, ASA explained that the project will develop AI-powered tools to analyse swimming performance through video data, providing real-time feedback to athletes and coaches. “Project DIVE represents a significant step forward in combining sports science with artificial intelligence,” Camilleri said, and added that the aim is to help athletes optimise their performance through smart technology that can analyse swimming techniques. This would also reduce the risk of training-related injuries. The project, which has received €80,000 in funding, will focus on developing AI systems capable of recognising different swimming strokes and providing detailed analysis of swimming mechanics. This technology could potentially transform how swimmers train and prepare for competitions. The research team will work closely with experts from the ASA as well as local swimming coaches and athletes throughout the 18-month project duration. The initiative aligns with Malta’s broader goals of advancing both sports excellence and technological innovation.",Monique Agius,Technology
STMicroelectronics advances Malta's semiconductor sector,maltatoday,https://maltatoday.com/news/national/129191/stmicroelectronics_advances_maltas_semiconductor_sector_,14-05-2024,000182.png,"During a visit to the Kirkop STMicroelectronics factory, Prime Minister Robert Abela expressed his confidence in Malta's potential to become a hub for European innovation and technology in the semiconductor sector. 
 The factory is currently conducting pilot projects for new digital and robotic equipment, aligning with the principles of Industry 4.0. 
 In 2023 it was announced that the company would receive state aid as part of an EU initiative to boost microchip production in the bloc. The Important Projects of Common European Interest (IPCEI) program, focuses on research and development in cutting-edge technologies. 
  While onsite, Abela praised the government's commitment to supporting innovation at facilities like ST, noting the bright future ahead for the company, which employs 1,800 people in Malta.
 Highlighting the significance of microchips in modern technology, Abela emphasised Malta's role in the global technological landscape. With 2.7 million microchips processed daily at the plant, Malta's contribution to technological advancements was described as substantial.
 Abela commended ST's dedication to Malta and acknowledged ongoing investments facilitated by Malta Enterprise and INDIS. Abela observed the development of state-of-the-art technology for testing and packaging digital microchips, particularly for automotive and industrial applications.
 Asserting Malta's proactive stance in the global semiconductor industry, Abela highlighted Malta's participation in the IPCEI program, emphasising the tangible results witnessed through collaboration between educational institutions and industry players like ST.
 Abela underscored the importance of collaboration between industry and research, citing recent agreements signed with organisations such as IMEC. He expressed confidence that initiatives like those at ST Microelectronics would strengthen Malta's innovation ecosystem, modernise the economy, and provide opportunities for youths.  ",Matthew Farrugia ,Technology
"Today's front pages: August 24, 2024",timesofmalta,https://timesofmalta.com/article/today-front-pages-august-24-2024.1097183,24-08-2024,000078.png,"These are the leading stories in local newspapers this Saturday.
 Times of Malta leads with a report that dozens of Ethiopians who have been living in Malta for almost 20 years are being arrested and face deportation.
 The newspaper also reports that Robert Abela’s cabinet secretary Ryan Spagnol has been found guilty of drink driving.
 The Malta Independent splashes news of Spagnol’s conviction as its front page story. The newspaper also gives prominence to an announcement by Floriana FC that it intends to build a 4,000-seater football stadium.
 L-Orizzont leads with Fisheries junior minister Alicia Bugeja Said defending new rules for lampuki fishers, saying they apply to all EU fishers and not just Maltese ones.
 It also reports that tables and chairs that were blocking ambulances from passing through Valletta’s St Lucia Street have been removed.
 In-Nazzjon gives prominence to a call by the PN for the National Audit Office to investigate a growing ID card scandal.  It also reports a PN call for Spagnol to resign as cabinet secretary following his drunk-driving conviction, and reports that power cuts persist.
  
",Times of Malta,Technology
New mammogram machine inaugurated at Gozo General Hospital - The Malta Independent ,independent,https://www.independent.com.mt/articles/2024-11-21/local-news/New-mammogram-machine-inaugurated-at-Gozo-General-Hospital-6736265931,21-11-2024,000573.png,"
                
        

         Health Minister Jo Etienne Abela has inaugurated a new mammogram machine that will assist thousands of Gozitan patients by allowing them to receive care directly in Gozo.
 Abela explained that Gozo General Hospital now houses the most advanced mammogram machine in the country, a government statement said.
 He said that this is part of the government's initiative to modernise radiological equipment, with the installation of a state-of-the-art Hologic mammography system at the hospital.  This machine uses advanced technology to detect breast cancer in a short time and at an early stage.
 He said that this advanced system offers superior image quality and greater comfort for patients.
 The Hologic 3D mammography system delivers faster and higher-resolution breast images in just 3.7 seconds, with Clarity HD imaging for lesion diagnosis.
 Additionally, the service will include ultrasound and radiography guided biopsies, providing comprehensive breast care to Gozo's residents.
 ""Government will continue to invest in top-quality services and working towards offering superior healthcare services to both Maltese and Gozitan patients,"" Abela said.
 
    ",,Technology
PN to propose amendments to legal notice that establishes Xjenza Malta,maltatoday,https://maltatoday.com/news/national/129980/pn_to_propose_amendments_to_legal_notice_that_establishes_xjenza_malta,29-06-2024,001159.png,"The Nationalist Party plans to propose amendments to a legal notice regarding the establishment of Xjenza Malta, as it believes the government is not adequately addressing issues in the sector.
 In a statement signed by MPs Claudette Buttigieg and Ryan Callus, the PN referred to Legal Notice 112/2024, which concerns the creation of the Xjenza Malta agency that will take over the functions of the Malta Council for Science & Technology.
  The PN highlighted that, in light of the critiques and suggestions from the 2019 Peer Review - Maltese Research and Innovation System, the government's proposed legal notice fails to address the sector's problems and is ""certainly"" not the solution the country needs.
 The PN stated that the Opposition has a legally-stipulated timeframe to propose amendments to this legal notice. It intends to present several amendments to not only prompt a parliamentary debate but also to achieve a national consensus on the future direction of research and innovation in the country.
 The PN emphasised that the Opposition views the research and nnovation sector as a fundamental pillar of the Maltese economy, capable of providing quality jobs without harming the environment or increasing the population.  ",Matthew Farrugia ,Technology
Introduction of blocking measures to combat scam calls with Maltese numbers  - The Malta Independent ,independent,https://www.independent.com.mt/articles/2024-10-25/local-news/Introduction-of-blocking-measures-to-combat-scam-calls-with-Maltese-numbers-6736265227,25-10-2024,000415.png,"
                
        

         The Malta Communications Authority (MCA) has said that, starting from 1 November 2024, technical measures are scheduled to be activated by local network operators to block calls from reaching Malta from abroad where the Caller ID is a Maltese number starting with '+356 1', '+356 2' or '+356 8'.
 ""Moreover, additional filtering will take place to block calls with invalid or prohibited Maltese numbers. These measures may also have an impact on users of internet- or cloud-based communications solutions who place calls with Caller IDs starting with these prefixes. These measures follow a public consultation process launched by the MCA in 2023 and became mandatory following a decision notice published in April 2024.""  ""The measures will filter out potential scam calls reaching Malta from abroad. Following the publication of this decision, the MCA immediately embarked on an extensive campaign to raise awareness with the general public, and amongst users of internet- or cloud-based communications solutions that may be affected by the new blocking measures. Local telephone providers were also required to notify all their telephony subscribers individually.""
 Businesses and other entities who make use of internet- or cloud-based communications solutions to place calls with Caller ID set to a Maltese number starting with '+356 1', '+356 2', or '+356 8' are still urged to ensure that their solutions are provided by compliant service providers, the MCA said.
 ""Otherwise, from 1 November 2024, all such calls towards Maltese numbers would be blocked. Users of such solutions may verify whether their solution will be affected by placing a call from such solution towards +356 2400 2400. Testing is only necessary for solutions that use Maltese numbers starting with the prefix '+356 1', '+356 2', or '+356 8' as the Caller ID. Users calling from a solution that will not be impacted will hear an announcement that their service provider is locally authorised with the MCA.""
 ""On the other hand, if the call fails to connect, or generates an announcement that the number is invalid or does not exist, such users should reach out to the provider of the respective internet- or cloud-based communications solution to seek assistance. More information on the MCA's activities related to combating scam calls, or on the forthcoming blocking measures, may be found in the respective FAQs on the MCA's website www.mca.org.mt/consumer/faqs. Alternatively, reach out to the MCA on +356 2133 6840 or via  email on [email protected] or  [email protected].""
 
    ",,Technology
New public electric vehicle fast charging service launched in Floriana,newsbook,https://newsbook.com.mt/en/new-public-electric-vehicle-fast-charging-service-launched-in-floriana/,21-11-2024,000437.png,"Tista' taqra bil-
 A new electric vehicle (EV) fast charging service has been launched at the Malta Public Transport e-bus charging depot in Floriana. In a statement on Thursday, Tallinja explained that the fast charging service is now being made available to the public in conjunction with EVPoint. The facility was established in 2023 when 30 new electric buses were acquired by Malta Public Transport. The company will now allow owners of electric vehicles to charge their vehicles between 9-6pm between Monday and Sunday at the facility. The fast chargers can provide up to 160kW depending on the vehicle that is being charged. Tallinja’s commercial director, Daniel Grech, said through this collaboration the company was making part of the bus charging infrastructure available to the wider public. “Through this initiative we are continuing to support Malta’s transition towards sustainable transport, offering owners of both private and commercial electric vehicles a fast and convenient charging service,” he said. Each charging point is equipped to support CCS2 connectors, is compatible with most electric vehicles, and facilitates fast charging. Charging times vary depending on individual battery capacities, with a boost that can be given within just 15 minutes, and a full charge between 30 minutes and 90 minutes, depending on vehicle specifications. To maximise availability for all customers, vehicles can only be parked at the charging points for a maximum of 30 minutes after charging has been completed. This time limit encourages fair access to charging resources and enables a higher turnover of available spots, helping to accommodate as many users as possible throughout the day. Customers need to download the EVPoint – Charge Forward App in order to make use of this service. Commercial charges apply and are based on individual consumption. Clear and comprehensive instructions are provided at each charging pole, and users are advised to familiarise themselves with the terms and conditions displayed on-site prior to initiating a charge.",Monique Agius,Technology
