title,newspaper,url,date,imgs,body,author,tags
‘She would walk into the shower with her clothes on’,timesofmalta,https://timesofmalta.com/article/she-walk-shower-clothes-on-living-with-dementia.1091677,21-06-2024,"004630.png,004631.png,004632.png,004633.png,004634.png,004635.png,004636.png,004637.png,004638.png","Retired pharmacist Rosa Borg was sitting at the dinner table with her family when she suddenly fell into a trance. She sat still, staring into thin air for about 10 minutes.
 When she snapped back into awareness she started sobbing. She knew something was terribly wrong with her.
 Rosa was 71 when she was diagnosed with Alzheimer’s disease. Her brain was dying, her memories were fading away and, perhaps most painfully, she knew it.
 Her daughter, Anne Cuschieri, witnessed the process up close. Anne, the youngest of three siblings, became her mother’s carer and supported her ageing father as he dealt with the heartbreak of being forgotten by the woman he loved.
  Dementia is an umbrella term that refers to several conditions and symptoms associated with a decline in memory or other thinking skills, severe enough to reduce a person’s ability to perform everyday activities.
 Alzheimer’s is the most common type of dementia, causing problems with memory, thinking and behaviour. Symptoms usually develop slowly and get worse over time, becoming severe enough to interfere with daily tasks.
 “My mother knew there was something very wrong with her and she was terrified,” says Anne, sitting in the living room of her Sliema apartment.
 Anne recalls how the family first realised there was a problem when her mother began repeating herself. Soon after the repeating started, the trances followed.
  After consultation with doctors and psychologists, her mother was put on medication to try to slow down the progress of the disease.
 The first years were the hardest.
 “Relatives suffer tremendously. But the dementia patient suffers a million times more. The beginning is very hard. They know there is something wrong with them and they know they are losing their memory,” says Anne.
 The family decided to be open about the condition, informing neighbours because they needed their support.
 Caring for her mother was exhausting for both herself and her father, Joe. So, after some time, Anne – together with her husband and their two children – moved from their Naxxar home to Sliema to be closer by.
  “She started escaping from my father – who had a history of heart disease. She would cross the road without looking and come to me and ring the doorbell and start crying to be let in. She’d say: ‘I want my mummy’. They live in the past. Then she would come upstairs. I’d sit her down and call my father and tell him she is here.
 “She would talk about ‘a stranger’ in the house – referring to my father. Then she would say she has to go because the children are alone at home. There was huge confusion. I’d tell her: ‘Ma, I’m your child’. I don’t know who I was to her when she was talking to me,” Anne says.
  The family tried hard to keep their mother at home – a place that was familiar to her. But things started getting out of hand.
 “She stopped recognising my father. He started locking the door and she started climbing out of the ground-floor window. I was a mess – coping with work, with my father and my mother. I was even helping with my father’s sister – my aunt – who lived round the corner and had dementia too,” Anne says.
 Her aunt, May Borg, had vascular dementia. She wrote down parts of her life story on a calendar to remember who she was.
 “Even she knew she was losing her memory. They grab onto that and they are terrified. They stop wanting to meet people and go out because they know they can’t handle a conversation.”
 Anne’s two older brothers, who both live abroad, supported from afar. She also had great support from her employer who allowed her the flexibility to be able to care for her parents.
 Eventually the family had to move Rosa into a care home.
 “My mum would wake up in the middle of the night and go to the kitchen and start defrosting and eating chicken. She would walk into the shower with her clothes on. My father was weak and could not rest. We were both exhausted: physically, psychologi­cally and emotionally. We were judged with comments such as: ‘I kept my mum with me till the end.’”
  Moving Rosa out of the house and into a care home was traumatic for all.
 The family was also dealing with Joe’s complications from heart surgery and Anne’s diagnosis with cancer.
 As the years passed, Rosa’s condition deteriorated. She died in 2012, 12 years after her diagnosis.
 “You are grieving from the first day because you are losing the person. My father went through moments of frustration. He was a very calm man, but he was very tired. When she moved into a home, he went to visit her every day. He would tell us that he married her in sickness and in health and until death do them part.”
 He died a year later.
  Throughout this, Anne had the support of her family and the Malta Dementia Society. She is now working to ensure that support is even more visible and accessible for people with dementia and their families, and has taken on a more active role in the society.
 Charles Scerri, an associate professor at the University of Malta’s Department of Pathology and co-founder of the Society, said it is beneficial for people with dementia to live in the community if possible as this allows them to remain in a familiar environment.
 This is why early diagnosis is important as it allows for better treatment and gives the person a chance to take decisions.
 While Malta has made great strides in the dementia field, there was still a lack of trained staff and specialisation.
  He spoke about the need for more awareness about how dementia is impacting society. Dementia costs more than cancer and cardiovascular disease. International figures show that dementia costs between €23,000 and €28,000 per person per year.
 Scerri spoke about the need for more investment and about the importance of employment flexibility for filial caregivers.
 According to Eurostat data published last October, Malta recorded the highest rate of deaths caused by dementia in Europe, with just over 80 deaths per 100,000 people in 2020. A total of 6,552 were registered to have dementia in 2018. That figure is expected to reach 14,117 by 2050. 
 This year, the government launched the seven-year National Dementia Strategy.
  The Malta Dementia Society offers support to people with dementia and their loved ones in care homes and in the community. Services include DancingToDementia for people with dementia; Reaching Hands Support Group for relatives; the Malta Dementia Working Group for people living with early dementia; and Kuluri u Tifkiriet, which is a reminiscence art therapy programme for people with dementia.
 Services also include talks, legal support, psychotherapy and cultural outings. In September the society will be holding a conference to mark its 20th anniversary.
 For more information visit maltadementiasociety.org.mt or e-mail info@maltadementiasociety.org.mt.
 You can read more of Anne’s experience through her blog.
",Claudia Calleja,"National,Health,Elderly"
"Brave Nicky Sansone dies, after chronicling cancer battle on TikTok",timesofmalta,https://timesofmalta.com/article/brave-nicky-sansone-dies-cancer-shortly-lifecelebration-party.1096485,08-08-2024,"004660.png,004661.png,004662.png","WARNING: SOME READERS MIGHT FIND THE ATTACHED VIDEO UPSETTING
 Inspirational Nicky Sansone died on Thursday, two weeks after throwing a party to celebrate her life when told of her terminal cancer.
 She recorded her life with cancer on Tiktok and uploaded her last video just on Wednesday, urging her followers to “enjoy life, live, love, and smile”. 
 Lying in bed, she said it was her last video and thanked her followers before saying in a faint voice: ""Live, love and smile"".
 Sansone, 55, told Times of Malta last week that she decided to throw a party in celebration of her life after being told she had weeks to live.
 Doctors had told her they feared she might not make it to her birthday on August 24.
  “We had to bring it forward because they don't think I will make it until then. It ended up being a bigger event with over 120 people. I was overwhelmed,” she had said.
 Sansone was diagnosed with cancer in November and immediately resorted to TikTok to record her battle and her views of life, urging people to check out any symptoms immediately.
 “Smile, live, love and enjoy life to the fullest,” was the message s
  “For many people, it’s life-work-life-work. They forget to live. The world has become so sad. Enjoy life. Stop fighting. Stop complaining. Live. People worry about such stupid things.  I did too,"" she said. 
  “Some people don’t cherish what they have until it’s gone. So, if you have something and it’s good focus on the good,” she said in an interview with Times of Malta from her bed at the Sir Anthony Mamo Oncology Centre.
 Sansone believed her first symptoms came three years ago, when she started losing weight. But back then she attributed the weight loss to the fact that she had cut alcohol from her life completely.
 In November, she went for a swim with a friend and got so breathless that she had to get out of the water. She went to a doctor who sent her to get an X-ray immediately.
 She went to hospital and tests showed that her lungs were full of water.  She was diagnosed with stage 4 aggressive cancer and began chemotherapy. The cancer had spread and it was too risky to do anything.
 That was when she decided to throw a party to celebrate her life.
 Tributes for Sansone poured in as the sad news of her demise was announced. Most underlined her message: 'Live, love and smile.""
 The MGRM Malta Gay Rights Movement expressed its condolences to her partner and her family. ""We will keep Nicky's memory alive by taking her advice, and ""Live life, love and smile,"" the movement said. 
",Christopher Scicluna,"National,Health"
Four people injured in argument in Marsascala apartment,timesofmalta,https://timesofmalta.com/article/four-people-injured-marsascala-argument.1094527,27-06-2024,004640.png,"Four people were injured in an argument at a private residence in Marsascala late on Wednesday.
 The police were alerted about the fight on Triq il-Kavallieri ta’ Malta at 10pm.
 Officers found blood on site, but the people involved in the argument had left for hospital in a private car.
 The people included a 47-year-old from Mosta who suffered grievous injuries and three other men - also from Mosta, aged 19, 20 and 21. The three younger men suffered slight injuries.
 The police said in a statement a weapon with a blade was used during the argument. 
 The police are investigating the case and looking to identify other people involved in the argument. 
",Times of Malta,"National,Accident,Health,Marsascala"
"Doctors welcome inquiry report, slam lack of health services investment",timesofmalta,https://timesofmalta.com/article/doctors-welcome-inquiry-report-slam-lack-health-services-investment.1097901,09-12-2024,004694.png,"Updated 7 pm with Ministry statement 
 The doctors' union on Wednesday welcomed the conclusions of a magisterial inquiry into a man's sudden death while awaiting hospital treatment, but said the government should acknowledge that patients were waiting for hours for services owing to under-investment in the health infrastructure.
 The inquiry by Magistrate Joe Mifsud concluded that medical staff who treated former policeman Stephen Mangion were not guilty of any wrongdoing, Health Minister Jo Etienne Abela said later that these professionals had faced a barrage of public anger when they had done all they could to save his life. 
 The Medical Association said the doctors had done their best – despite a failure of systems due to lack of infrastructure.
 ""The MAM is very satisfied that the enquiring magistrate found that doctors and indeed all other health care professionals performed their duties in an ethical and professional way,"" the union said.
 It was true however that patients had to wait for unacceptable periods of time for all government services as €400 million of investment had gone down the drain, and virtually zero investment had been made in infrastructure in the last 11 years, the union said. The minister had to be honest and admit this publicly and apologise to patients for this situation not blame those who did their best for patients in such unfortunate circumstances, the union said.
 Its reference to €400 million was the sum paid by the government to Vitals/Steward to run three public hospitals in a deal later annulled by the courts because of fraud. 
 Referring to other comments by the minister during a press conference on Tuesday, the union said it was disappointed that the health ministry had not discussed outsourcing of services with it. It pointed out that people in Malta paid €10,000 for an IVF procedure, when most centres in the European Union charged under €2000. 
 The union said it had refrained from publicly alarming the public about the sad decision taken by the health ministry for a ward specifically designed for critical patients needing ventilation to be closed and for patients to be placed in hospital wards which were not equipped for such patients. It said that since these critically ill patients were in danger of dying, respiratory physicians had written to the State Advocate to protest the ministry's decision.  
 The union said it was always ready for discussion but would not be a scapegoat for the government’s failure to sufficiently invest in the health infrastructure.
 In a statement later on Wednesday the Health Ministry denied the claims made by the MAM, saying that the association has been “obstructing” attempts at reform with a “confrontational and negative attitude”. 
 The ministry said it was “devious” to suggest that the ministerial inquiry somehow undermines the medical profession. 
 “It is high time that doctors, patients and society at large are made aware of the obstructive stance that MAM has persistently adopted in MAM-Government interactions. This stance has reached levels that are affecting the transformation of Healthcare Services and society’s expectations of delivery of care,” they said. 
 The ministry listed a number of reforms they say the MAM has “opposed, obstructed or slowed down”, which included: 
 The ministry said it nonetheless remains open to constructive discussion as it continued to hold with other trade unions.
",Times of Malta,"National,Health"
"'This is no TV series' - Muscat pleads not guilty amid drama in court, outside",timesofmalta,https://timesofmalta.com/article/joseph-muscat-charged-bribery-corruption-court-pleads-not-guilty.1093148,29-05-2024,"004849.png,004850.png,004851.png,004852.png","Joseph Muscat pleaded not guilty to bribery, corruption and other crimes on Tuesday, as he entered court to the cheers and adulation of hundreds of supporters. 
 It was the first time in Maltese history that a former politician was charged with such crimes. If found guilty, he faces up to 18 years in prison. 
 The charges stem from a 2015 agreement with Vitals, a company with no healthcare experience, to redevelop three public hospitals. It led to accusations of massive financial mismanagement and corruption. 
 The former prime minister was one of 14 individuals and nine companies charged during Tuesday's historic court hearing.
 
 Among them were his former chief of staff Keith Schembri and former minister Konrad Mizzi. 
 The court session began at 11.30am and lasted more than eight hours, as the magistrate had to manage scores of lawyers following the attorney general’s decision to press charges against the defendants collectively. 
 It was an even longer day for some of the hundreds who answered Labour firebrand Manuel Cuschieri’s call to show up in Valletta to lend  Muscat their support.
 Many arrived early and hung around throughout the day, even after Cuschieri made a silent exit.
 They chanted, clapped and cheered as Muscat, Schembri and Mizzi entered court.
 Some insulted journalists tasked with reporting the event. 
  Inside the court, there was a flurry of legal arguments and procedural challenges. 
 The defence lawyers demanded that the attorney general substantiate the requested amounts for freezing orders with concrete evidence.
 Magistrate Rachel Montebello approved freezing order requests to the tune of millions against the various people facing charges, to defence lawyers’ protests.
 
 Seven hours into the sitting, Francesco Refalo from the AG’s office said the prosecution was asking the court to impose some bail conditions even though the accused were not charged under arrest.
 “And we’re asking this, especially after seeing certain public comments and statements and spin after these charges were filed.
 ""We want to avoid that this case is reduced to a trial by media. We want to protect proper administration of justice and so while this case is ongoing, we want the accused to refrain from further public comments.
 “Those comments are more appropriate to some TV series... And they may undermine the proper administration of justice.”
 He was asked to specify who was attacking the prosecution.
 Refalo pointed to comments by Muscat, Mizzi and Vitals auditor Chris Spiteri on social media as well as press conferences.
  The request by the AG’s office to impose restrictions on the accused drew strong reactions from defence lawyers who said it was an unfair request.
 They assured the court that their clients had no intention of absconding.
 The magistrate prohibited the parties and their lawyer from handing any parts of these records to third parties.
 Only faithful reporting of court proceedings is to be allowed.
 “The case is tried in court and court alone, not through the media. So, the parties and their lawyers are banned from handing any of the data to third parties or making any public comments about any testimonies or evidence in the proceedings,” the magistrate said.
 As for travel restrictions, the court did not prohibit the accused from travelling abroad but they must make sure to appear for every sitting so as not to stultify the proceedings.
 The court also reserved the right to set out further conditions at the next sitting or in the interim.
 To make sure they abide by this obligation the court imposed a personal guarantee of €25,000 on each of the accused.
 During the hearing, defence lawyer Edward Gatt questioned the involvement of a UK expert, referred to as “Sam” in the investigation. Gatt aimed to challenge the expert’s credibility and the procedures followed during the inquiry.
 All defence lawyers in fact registered their objection to all the the experts nominated in the magisterial inquiry.  
 The magistrate overseeing the case emphasised the relevance of the questions posed by Gatt and other defence attorneys, particularly regarding the validity of searches conducted at various locations, including Muscat’s residence.
 Testimonies confirmed that a search at Muscat’s home in 2021 was postponed due to a media leak, raising questions about the handling of information during the investigation.
  Former inspector Anthony Scerri, who participated in the Muscat home search, testified about the process and the involvement of foreign experts. Scerri confirmed that documents and devices were seized during multiple searches at locations connected to the accused, including the offices of Vitals auditor Chris Spiteri.
 But the details that emerged from the courtroom showed the police did not carry out a parallel investigation to the inquiry. They acted under magistrate’s instructions.
 Speaking last night, Opposition leader Bernard Grech said it was confirmed during the court sitting that the police did not actively investigate the hospitals' case.
 This, he said was shameful.
 He said he was warning Police Commissioner Angelo Gafà that he should not continue to serve those who had put him in his post and “controlling him”.
 Grech labelled Muscat and his associates as “political pirates” and criticised Robert Abela for defending them.
 Outside the courtroom, the atmosphere was charged with emotion. Dozens of Muscat’s supporters gathered, expressing their conviction that the charges were politically motivated attempts to undermine the Labour Party’s grip on government.
 
 They chanted slogans in support of Muscat, with some holding placards stating, “I am Joseph Muscat”, reflecting their unwavering loyalty to the former prime minister.
 When Muscat and other defendants finally emerged from court at 8.50pm, a good number were still there, determined to show their support to the very end.
 “This is a repetition of Christ’s story,” one man said, drawing parallels between Muscat’s prosecution and the persecution of Jesus Christ. The case is expected to be lengthy and complex, with significant implications for all parties involved.
 The case was adjourned to June 13 and 19.  
",Herman Grech,"National,Hospitals deal,Joseph Muscat,Keith Schembri,Konrad Mizzi"
Actress launches organ donation campaign after friend’s transplant,timesofmalta,https://timesofmalta.com/article/actress-launches-organ-donation-campaign-friend-transplant.1096886,24-08-2024,"004874.png,004875.png,004876.png","When her close friend had to be urgently airlifted to another country for a heart transplant, a renowned Maltese actress was inspired to start a campaign to encourage people to register as organ donors.
 Lara Azzopardi, known mostly for her roles in local television series and films, brought together the wife of the prime minister, the opposition leader and the health minister, among others, to remind people that their organs can live in other people after their death.
  Azzopardi, who is a nurse by profession, spent seven years working at the renal unit at Mater Dei Hospital and she admits the countless hours she spent working for people who suffered from kidney diseases opened her up to the good cause of organ donation.
 But it was her friend’s serious heart condition and urgent transplant that inspired her to go a step further and launch the campaign.
 When he was 17 he discovered he had cardiomyopathy – a condition that prevents the heart from pumping blood efficiently throughout the body – but managed to live with it normally for 35 years through periodical interventions. During a routine check-up last November, however, his doctor noticed that his heart had been behaving abnormally in the weeks prior to the appointment.
 That is when he was told he needed to be admitted to hospital urgently, and by the first week of December he was airlifted to Sicily to wait for a heart transplant, which he received on December 8.
 Doctors later told him that had he not gotten the transplant in time, he could have suffered a cardiac arrest that could have killed him at any moment, he told Times of Malta.
  Opposition Leader Bernard Grech joined the campaign, saying he and his wife had registered to become organ donors when they were just 22, and said one of the best gifts in life is giving part of oneself.
 Lydia Abela, the prime minister’s wife, said meeting people who need a heart transplant highlights the preciousness of life, and saving people’s lives is the ultimate gift of love.
 Health Minister JoEtienne Abela said that despite being always tragic and unpleasant, death can also be transformed into new life. An organ donor’s death can save up to eight other people’s lives, he said, which is why people should seriously consider registering as donors.
 PN MP Adrian Delia and Public Health Superintendent Charmaine Gauci also joined the campaign, sending out their own messages of hope and urging people to register to become organ donors.
 Anyone who has turned 16 can become an organ donor by signing up through eID on organdonation.gov.mt.
 Alternatively, people can request a registration form to be sent to them by post, which they then fill in and send back, or by filling in the form at Mater Dei’s renal unit.
",Mark Laurence Zammit,"National,Health"
"Man, 76, dies after falling off a ladder",timesofmalta,https://timesofmalta.com/article/man-76-seriously-injured-fall-off-ladder.1092135,05-09-2024,004934.png,"A 76-year-old man who fell off a ladder on Wednesday succumbed to his injuries early on Thursday, police said.  
 The man, from St Paul's Bay, was carrying out some work at a house on Triq L-Awwista. 
 A magisterial inquiry and police investigations are ongoing. 
",Times of Malta,"National,Health,Accident,St Paul’s Bay"
‘I deleted all my social media apps. Friends thought something was wrong’,timesofmalta,https://timesofmalta.com/article/i-deleted-social-media-apps-friends-thought-something-wrong.1098102,16-09-2024,"004965.png,004966.png","A few weeks ago, Gisèle Degiorgio made a decision that would surprise many of her friends and colleagues. She deleted all social media apps from her phone.
 The 39-year-old pianist and music educator says she is already feeling the benefits. She now feels calmer, and her mind is “more clear and less bothered”.
 “This decision has actually removed from my mind the negativity of social media, such as discussions that turn into arguments and people venting as they immediately turn to social media,” she says.
 Gisèle is of the generation that remembers life before social media, first logging on to Facebook at the age of 22.
 As she grew older, the impact of social media became increasingly negative.
 “When I was younger, I used to see it differently. These were platforms to build connections. But then, as I grew older, I started to feel they are much more invasive. I have ‘followed the flock’ and shared posts and photos to share happy moments.
 ""But then I started to question: Do I need to know if she or he did this and that? I used to find myself wasting time and scrolling while looking at fake concepts of life: people posting about their happy moments painting a picture of perfection. Then, when someone dies, the platform goes to the other extreme,” she says.
 According to a report by MISCO for the Malta Chamber published earlier this year, 90 per cent of people in Malta say they access social media networks at least once a day.
 And Gisèle is not the only one to feel the negativity. Research has increasingly shown that social media can take a toll on mental health.
  Anton Grech, one of Malta’s leading psychiatrists, explains that social media creates pressure on two levels: unrealistic expectations and addiction. 
 People share posts of their best moments.
 “As a result, people are developing unrealistic expectations about their appearances and life. International research shows this is leading to increased cases of depression, especially among young females,” said Grech, clinical chairperson of Mental Health Services.
 The second issue is more insidious – addiction. People are getting addicted to the dopamine kick released in the brain when scrolling and being exposed to “new and exciting” information every couple of minutes. In some cases, this behavioural addiction is taking over people’s lives.
 While Gisèle’s experience didn’t reach that extreme, she still felt the need to step back.
 Her breaking point was when her young daughter asked her to put down her phone.
 “I didn’t want to be that parent who gets lost in my screen, so deleting social media apps is a start. At least I want to try and lead by example.”
 When Gisèle first joined Facebook, the intention was to connect with friends. She moved on to setting up a professional Facebook page and an Instagram account as life – and her career – progressed. 
 After becoming a mother to two children – now aged two and four – she joined online parenting groups in search of advice, but they left her feeling lost.
 “I realised that: I just need to figure it out, like my mother did,” she says.
  Six weeks ago, Gisèle deleted her social media apps. Now she only accesses her accounts from her computer, logging in briefly every other week to share posts about her work.
 When she shared a post announcing her decision, reactions were mixed. While relatives welcomed her brave decision to “detox” from social media, some colleagues were shocked by the idea.
 “Other friends thought something happened – like a cyberattack that drove me to withdraw from social media. Which of course it didn’t,” she said.
 Gisèle is pleased with her decision so far, and she can still communicate with friends via WhatsApp.
 “I do appreciate that social media can be an important tool to let people know about your work. But it was becoming too much. I know that one can choose what to follow on social media but, in the end, it remains a place where people feel the need to get approval, praise and support among many other things. It is not real life… Now I find that I am reading more articles. I hope to pick up a book soon, and my mind is more clear and much less bothered,” she says.
 The excessive use of social media is leading to more young people being diagnosed with behavioural addictions, according to Grech.
 “Over the years, we have seen an increase in this type of behavioural addiction. People seek help for symptoms such as anxiety, low morale, problems with relationships, or issues at work. And when you dig deeper, you find that the cause is social media addiction,” said Grech.
 Countries are beginning to take notice of the issue. This week, the Australian government announced plans to set a minimum age for social media use in response to growing concerns about mental and physical health. The law would make Australia one of the first countries in the world to impose such an age restriction.
 While some advocate for age limits, Grech believes education, not prohibition, is the answer.
 Grech explained there was an additional factor that was contributing to the negative impact of social media – the use of negative and hateful comments.
 “When you say something bad to someone’s face and see their reaction, a natural process kicks in, and you feel bad. This does not happen on social media. It is resulting in a society that is much more cynical and mistrusting,” he said.
 “We have reached a stage where people feel that, if they are not on social media, they are left out – they do not know what’s happening. It has become the new piazza (village square) in a world when we no longer meet face-to-face in the  piazza and get to really know one another.”
",Claudia Calleja,"National,Mental health,Social media,Interview"
Edward Scicluna to be 'sacked' by Cabinet,timesofmalta,https://timesofmalta.com/article/edward-scicluna-sacked-cabinet.1095981,28-07-2024,"004977.png,004978.png","The government is planning to axe Edward Scicluna from his top role at the Central Bank in the coming week, should the governor continue to refuse to resign following a damning court decision.
 The Cabinet will likely make the final decision during a meeting on Tuesday, Times of Malta is informed.
 Scicluna is expected to be replaced by Alexander Demarco, who currently serves as the bank’s deputy governor. The Central Bank of Malta Act and European Central Bank legislation both state a governor can only be removed if found guilty of serious misconduct or if he no longer fulfills the conditions to perform their duties. Sources said the government will base its legal reasoning on the argument that Scicluna can no longer perform his duties because he will be facing trial.
 Government sources conceded that the former finance minister might have a legal argument to challenge the decision but added the government plans to go ahead anyway.
  Scicluna, along with former deputy prime minister Chris Fearne and 13 others, is in court over charges of fraud, misappropriation and fraudulent gain related to the privatisation of Gozo, Karin Grech and St Luke’s hospitals.
 All the accused learned on Wednesday that their case will go to trial after Magistrate Leonard Caruana ruled there is enough evidence ‘at first glance’ for the case to continue. All have insisted on their innocence.
 Following that decision, Prime Minister Robert Abela strongly indicated that Scicluna should step down as governor.
 
 “The correct decision for the Central Bank governor can be seen from the example set by the former deputy prime minister, Chris Fearne and the example set by permanent secretary Ronald Mizzi. I believe good sense will prevail. I believe the national interest will prevail, as will the interest of the sector currently overseen by Professor Scicluna,” Abela had said.
  Fearne resigned from the Cabinet as soon as charges were filed against him two months ago. Mizzi resigned on Wednesday. But Scicluna has refused to budge, telling Times of Malta  on Thursday morning that his position remained unchanged: “I will abide by the EU treaties. We [the Central Bank] are an independent institution. We have our own rules.”
 Since the arraignment in May, Scicluna has maintained that neither the government nor the opposition can compel him to resign. As he dug his heels, the government upped the ante: on Friday he was removed as deputy governor of the Malta Financial Services Authority.
 Sources said they feared Scicluna will not change his position and is prepared to take on the government, potentially leading to an embarrassing legal battle.
 The position of CBM governor is one of the most delicate jobs in Malta, since it requires not only a deep understanding of economic policies and financial systems but also an unwavering commitment to integrity and independence. The government is planning to pass on that mantle to Demarco, who was appointed deputy governor in 2014, after having joined the Central Bank of Malta in 1984. For most of his career, he worked in the bank’s Economic Research Department as a senior economist.
",Daniel Ellul,"National,Central Bank,Hospitals deal"
‘How mould made me sick’,timesofmalta,https://timesofmalta.com/article/how-mould-made-sick-took-woman-months-realise-cause-symptoms.1094330,25-06-2024,"005098.png,005099.png,005100.png","Soon after starting a job as a shop cashier, Charlotte began experiencing strong headaches, bowel problems and overall weakness and then “unbearable pain”.
 It took her months to realise the cause of her symptoms: she was breathing in mould particles.
 They were being blown onto her face by an extractor fan that sucked air from a mould-lined storeroom and expelled it above the cash desk.
 Her doctor confirmed that her symptoms matched black mould exposure. Now Charlotte, 57, wants to share her story to raise awareness about the dangers of inhaling mould, a common site in Maltese homes.
 “It was so scary. I thought something was seriously wrong with me. Then I realised it was because of mould. People need to know.”
 According to the health authorities, long-term exposure to mould can be harmful and it is important to treat any mould at home or at work.
 “Preventing mould, or dealing with it quickly if present, is very important and public health authorities stress the need for awareness and taking action to reduce the risks from mould,” a spokesperson said.
 According to provisional data from the National Hospital Information System of the Directorate for Health Information and Research, 16 patients were hospitalised for aspergillosis (an infection caused by mould) between 2016 and 2023. The spokesperson noted that immunosuppressed patients are more at risk of developing all types of infections including fungal infections.
 Most people who are exposed to mould do not end up in hospital. Symptoms due to mould exposure can vary, but common ones include sneezing and stuffy nose; coughing and wheezing; itchy, red, or watery eyes; skin rashes; headaches and feeling tired.
 Charlotte, who did not want her real name used, ticked most of the boxes.
 It all started in October last year when she was looking for a job and a friend offered her one working as a cashier in the bottle shop she owned.
 While working there, she often got congested but initially dismissed it as being sinuses at that time of the year.
 Since it was winter, she did not turn on the air conditioning at work, but she did turn on the air curtain machine located above the main door and close to the cash desk as it circulated the air “like a fan”.
 Then in January she was out with a friend and felt dizzy. Within days she started getting strong headaches. She worried something was seriously wrong with her health.
 The symptoms started piling up, including muscle pain, bloating, loss of concentration and overall weakness.
 One day she went into a storeroom and noticed there was mould. She decided to clean it and, since there was no bleach around, she used a cleaning product. When she was done and went back to the cash, she could smell the cleaning product coming from the air curtain machine. That was when she realised the air blowing onto her was coming from the storeroom. She was inhaling mould particles.
 She asked her boss to treat it but, there was an issue with a leak from a neighbour’s property. The boss covered it in tape, but her symptoms persisted.
 Charlotte went to a doctor who confirmed that her symptoms matched mould exposure and told her to leave the workplace.
 She followed the instruction, she is feeling better now, but some symptoms still linger.
  While the Occupational Health and Safety Authority says complaints about mould are rare, it said employers must ensure their workers’ health and safety, including protecting them from mould at work.
 “To address mould, employers should have skilled staff to advise on necessary measures like improving ventilation, fixing leaks, and addressing dampness… Employers should have systems for workers to report issues and ensure these complaints are investigated,” a spokesperson said.
 If mould is found during inspections, the authority will act according to the law, considering the level of compliance. Actions can include improvement notices, orders to fix issues, fines, or legal action for severe cases.
 Mould is a type of fungus that grows in damp and humid places. It spreads by releasing tiny spores into the air. It can be found indoors and outdoors and can grow on many surfaces like wood, paper, carpets and food. It can look like spots of many different colours, and it can smell musty, the Health Ministry explained.
 Not all moulds are equally harmful. Some moulds, like aspergillus and cladosporium, can cause allergies and breathing problems. Others, like black mould, are more dangerous because they produce toxins.
 “Breathing in mould spores can cause various health problems, especially if you have asthma, allergies, or a weaker immune system. It can lead to allergic reactions, asthma attacks, and other breathing issues. Harmful toxins from certain types of mould may cause serious health problems including nerve damage and, in rare cases, death,” the spokesperson said.
  To prevent problems from mould, you need to control moisture and humidity. The health authorities recommend the following:
 • Use dehumidifiers and air conditioners to keep indoor humidity below 60%;
 • Make sure bathrooms, kitchens and laundry areas are well ventilated;
 • Fix any leaks in your roof, windows or pipes right away;
 • Clean and dry wet or damp areas within 24-48 hours;
 • Regularly check and maintain your heating and cooling systems;
 • If you think you have mould in your home, it is best to remove it with household products, soap and water, or a bleach solution. If you find any difficulties, ask for professional advice.
",Claudia Calleja,"National,Health"
Free diabetes glucose monitors extended to patients up to 50 years old,timesofmalta,https://timesofmalta.com/article/free-diabetes-glucose-monitors-extended-patients-50-years-old.1098033,13-09-2024,005116.png,"A scheme that provides free continuous glucose monitors to patients of Type 1 diabetes has been extended to patients up to 50 years old. 
 This is the second time the scheme has been extended this year. It was first extended to include patients up to 45 years old in May. Prior to that, it had previously only been available to patients up to  35 years old. 
 In a statement on Friday, Health Minister Jo Etienne Abela said that the government is committed to addressing the conditions of diabetes, as it is estimated that the disease affects roughly 10% of the population. 
 Thanks to an investment of €300,000 the government was able to extend the service to a wider band of people, he said. 
 The adjustment now means an additional 160 people will be able to benefit from the scheme, bringing the total number of people who enjoy the benefit to 950. 
 Sensors inserted just under the skin, often on the arm or belly, detect glucose levels of the wearer and send the information via a transmitter to a smartphone app.
 The user can then monitor their glucose levels to better understand how things like food and activity are impacting them. 
 They can also alert the user to high or low glucose levels so they can make changes to treat or prevent high blood sugar or low blood sugar episodes before they become bigger issues. 
",Times of Malta,"National,Health"
