title,newspaper,url,date,imgs,body,author,tags
Teatru Malta announces auditions for new troupe,timesofmalta,https://timesofmalta.com/article/teatru-malta-announces-malta-first-fulltime-theatre-troupe.1093024,27-05-2024,003041.png,"Teatru Malta, the national theatre company has issued a call for auditions for four performers to join its theatre troupe. They will be able to work a 40-hour week.
 The troupe is designed to blend performance with behind-the-scenes roles to create a team that can perform on-stage as well as operational tasks, but its primary role will be creative.
 Teatru Malta artistic director Sean Buhagiar said: “The idea came from observing the versatility and adaptability of local artists who also perform and manage various logistical tasks or have other jobs in the creative or non-creative sphere, which they still enjoy and help them to make a living.”
 Teatru Malta was inspired by the concept of the circus to structure the troupe’s roles and tasks. The performers would be on stage but also help with other tasks behind the stage. Buhagiar said the troupe could expect to perform roles such as acting, directing, dramaturgy, content creation, project management, dancing, writing, translating, proofreading, web management, social media management, or videography.
  “We want the opportunity to be flexible to produce an avant-garde classical piece with only some members of this ensemble, to produce a festival, translate scripts, create shows for or with the communities and more,” said Buhagiar.
 The performers must have significant experience in theatrical quality-led performances and possess all-round performance skills, including acting, dancing and singing. They must be 18 years or older, and proficient in Maltese and English.
 The system of full-time ensemble actors is routine practice throughout theatres in Europe. In fact, ŻfinMalta has had a full-time dancer company since its formation. Theatre practitioners who spoke to Times of Malta praised  Teatru Malta’s efforts for the initiative, with many saying it was about time.
 The initial contract will be for 12 months, starting in September but, beforehand, there will be an initial research and development phase throughout the summer. Buhagiar also said the potential exists for a medium- to long-term relationship after that. Those engaged will have a 40-hour flexible working week and remote working. The annual salary is €25,000 excluding VAT.
 The application closing date is June 17.
",Emma Borg,"National,Community,Theatre"
Historic Birkirkara mill turns 300,timesofmalta,https://timesofmalta.com/article/historic-birkirkara-mill-turns-300.1094077,22-06-2024,"003044.png,003045.png","The historic building in Birkirkara known as Il-Mitħna tal-Maħlut, now the Mill – Art, Culture and Crafts Centre, is celebrating its 300th anniversary since it was built in 1724.
 Built under Grandmaster Manoel de Vilhena, the windmill was used to produce flour to help feed the growing population at the time. The grandmaster had set up Fondazione Vilhena, through which five windmills were built in Birkirkara, Żejtun, Żurrieq, Naxxar and Rabat.
  By 1929, the Birkirkara mill was no longer needed and, by time, it became a residential space and even a shelter used by many people in World War II. It remained a residential space until a blacksmith took it over in the 1970s.
 Throughout the 1980s, the Works Department sought to renovate the structure. Coincidentally, at the same time, one of the fathers of modern Maltese art, Gabriel Caruana, began looking for a space to convert into an art and culture centre. By 1990, together with his wife, Mary Rose Caruana, he took over the building and opened the arts and culture centre that is still running today.
 So, this is not only the 300th anniversary of the building but also the 34th anniversary since the Caruanas opened the cultural centre.
 Caruana’s daughter, Raffaella Zammit, who is also the Gabriel Caruana Foundation’s executive director, said: “It was always my father’s dream to create an arts and community space. He always wanted a space for people to create together.
 “My earliest memory, in fact, was him at the mill inviting people to paint together. And we hope to maintain that communal spirit.”
 Zammit said that part of the reason the building and art space has survived for so long is because it has always held an important role in the community.
  Even today, besides running an artistic programme, which helps foster a community of creatives, the Gabriel Caruana Foundation also organises initiatives for other communities to engage with the space. These range from Ktieb tal-Istaġun, a project created for kindergartners to learn more about the weather, to  Layers of Being, a project created to help fight loneliness in the elderly community.
 “We want to take this opportunity to celebrate all our different communities and projects,” Zammit said.
 The foundation will celebrate this milestone on June 21 and 22 with the event Mawra sal-Mitħna, featuring a series of activities for people of all ages.
 The programme includes collaboration between no.site.studio and the Gabriel Caruana Foundation to reimagine the public space around The Mill and a walking workshop around Birkirkara and Balzan where the public is invited to explore concepts of care in public space, which is part of an artistic project by Zammit.
 When asked where she hopes to see the mill in 300 years, she said: “Well, firstly, I hope it’s still standing [laughing]. I hope it remains a sustainable building that continues to be a space for creatives, artists and the community of that time.”
",Emma Borg,"National,Heritage,Culture,Birkirkara,Community"
Police investigate ‘no Pakis’ rental advert,timesofmalta,https://timesofmalta.com/article/police-investigating-no-pakis-rental-advert.1096864,20-08-2024,003052.png,"The police have said they are investigating a rental property advert that warned against applications from “Pakis, Indians, Arabs and Philippines”.
 The advert hit the headlines earlier this month when the company responsible, Alliance Real Estate, blamed the incident on human error, adding it was obligated to follow landlord “restrictions” on tenants. 
 But prominent human rights lawyer, Neil Falzon, said restricting housing based on skin colour or nationality was illegal, calling Maltese law “crystal clear” on the matter.
 A police spokesperson confirmed an investigation into the incident was “underway” but did not provide further details.
 
 Meanwhile, sources said the investigation was looking into the incident itself – as well as the company responsible.
 A listing for a three-bedroom apartment in Żebbuġ appeared on the Alliance Real Estate website earlier this month before later appearing on property aggregate website propertymarket.com.mt.
 Alongside a note explaining the property could be turned into a five-bedroom terraced house, the description also read: “no Pakis, Indians, Arabs and Philippines” (sic).
 The term ‘Paki’ is a derogatory term for a person from Pakistan that has also been used to contemptuously describe people of other South Asian nationalities.
  Alliance Real Estate said the words appeared online after an “internal comment” was published by mistake instead of the intended property description.
 The listing has since been removed from propertymarket. com.mt – which distanced itself from the advert when contacted by Times of Malta – and edited on the Alliance website to remove the reference.
 Alliance CEO Michael Bonello subsequently penned a Times of Malta opinion piece acknowledged the ""unfortunate incident"" and  calling for reforms to address ""legitimate concerns"" landlords had.
 
 Commenting on the case, Falzon said “anyone refusing to offer a service to a person simply on the basis of their skin colour, nationality or origin is breaking the law... the law requires you to treat people with decency and respect”.
 But according to the Malta Malayalee Association, which represents members of the Indian community, such discrimination is commonplace.
 A spokesperson for the organisation said South Asians were “more often than not” turned down for properties because of their nationality.
 “Apartment owners often reject Indians from renting their apartment just because of where we are from,” he said, adding the community had not been surprised by the incident.
 Real estate agents told Times of Malta they normally tell prospective tenants a property isn’t available if faced with restrictive landlords.
",James Cummings,"National,Properties,Racism"
Real estate CEO calls for tenant screening following ‘no Pakis’ listing,timesofmalta,https://timesofmalta.com/article/real-estate-ceo-calls-tenant-screening-following-no-pakis-listing.1096510,08-09-2024,003097.png,"Landlords should be able to screen potential tenants before signing a lease agreement to avoid rental discrimination, Michael Bonello, CEO of Alliance Real Estate says in an opinion article in today’s Times of Malta.  
 The article comes shortly after Alliance advertised a property with the warning “no Pakis, Indians, Arabs, and Filipinos” after accidentally publishing an “internal comment” instead of the property description. 
 The term ‘Paki’ is a derogatory term for a person from Pakistan and has also been used to contemptuously describe persons of other South Asian nationalities. 
 Bonello says the “discriminatory language was mistakenly published” and was a one-off incident made by a “junior employee”. However, the incident highlights issues within the rental market, he points out. 
 Online platforms where landlords and tenants can review each other is another proposal Bonello makes. 
 In his article Bonello calls for the introduction of a set of standards to be upheld by tenants, adding that greater protection should be given to landlords. 
 Stronger protections for landlords would allow them to rent their property with peace of mind while adhering to anti-discrimination laws, he says. 
 “Implementing a new national framework on lease agreements with clear terms regarding tenant behaviour, maintenance responsibilities, and eviction procedures can minimise disputes – protecting both landlords and tenants alike,” Bonello says. 
 He also says landlords should have access to rental history reviews and credit checks, pointing out at such systems exist abroad. 
 Similarly, tenants should be able to access databases where landlords are reviewed. 
 Bonello also calls for allowing higher security rental deposits for “higher-risk tenants” to provide financial protection against potential damages and unpaid rent. 
 Property owners often trust tenants with their life savings, so it is not uncommon for landlords to have concerns about the type of tenants that will rent out their property, he says. 
 “Will they respect the building and its other residents? Will they honour their contract and payments? Or will they trash the property, leaving me with a hefty cleaning bill, or worse?” he asks. 
 “Although people may come from different cultures, everyone must abide by local laws and cultural norms.” 
 Bonello says this is not a racial issue; it is a business matter and requires adequate policies to address it. 
 “Landlords are not racists. They simply want to protect and maximise their investment, just as any other investor would with any other asset,” he says.
",Daniel Ellul,"National,Properties,Racism"
"Excavation, demolition work in tourism zones banned for summertime",timesofmalta,https://timesofmalta.com/article/it-back-excavation-demolition-work-tourism-zones-banned-summertime.1093804,06-11-2024,003285.png,"The Building and Construction Authority has once again issued a moratorium on excavation and construction work in tourism zones, issuing a ban on works in a long list of streets for the duration of the summer. 
 This means that all excavation and demolition work in the zones indicated by the Malta Tourism Authority are effectively illegal between June 15 to September 30, barring a few exceptions granted to certain government agencies to carry out emergency works. 
 In a statement, the BCA said that it runs this initiative together with the Malta Tourism Authority to lessen the inconvenience such works generate for residents and visitors alike. 
 ""The enforcement of this subsidiary legislation is a way to dampen the inconvenience that construction sites have both on the tourism industry as well as a number of Maltese families who live there. The demolition and excavation phases on a construction site are an inconvenience to the surrounding residents,"" they said. 
 Any illegal works that occur during this period can be reported to the BCA over the phone at 80049000, 20955000 or 20955555.
 Reports can be made for issues spotted in both Malta and Gozo and during as well as outside of office hours. 
 The authority reserves the right to amend the list of streets as it sees. fit. 
 You can find a whole list of the streets that have been included in the construction zone attached below, but the following is the areas where an exemption has been granted for work to continue: 
 ",Times of Malta,"National,Community,Construction,Tourism"
Watch: The web designer who became a cloistered nun,timesofmalta,https://timesofmalta.com/article/watch-the-web-designer-cloistered-nun.1095970,29-07-2024,"003320.png,003321.png,003322.png,003323.png,003324.png,003325.png","Malta’s only prospective nun was “disgusted” at the thought of a cloistered existence when she felt a calling to a religious life in her early 20s.
 Now, at 36, Roberta Huber has joined St Margaret’s Monastery in Cospicua as a postulant nun. And beaming from ear to ear, the bubbly former IT programmer is the happiest and most fulfilled she has ever been.
  “When I was younger, I used to observe nuns and think theirs was a terrible choice. I was repelled by the idea,” Huber says from behind a grille.
 But today, her excitement to embark on this “adventure” is palpable. Even though she is moving from a web-designer world to restricted internet access and will never tick off her bucket list a trip to the US, or see the sea again, Huber feels “really free”.
 She may be speaking from behind bars – the Teresian community of eight nuns leads a traditional cloistered life – but she does not feel imprisoned as, she acknowledges, others may believe, having shed the shackles of material needs and ego.
  Huber understands people could find all this incomprehensible; and think she is ‘wasting her life’ when she could be putting her skills to a worthier cause, rather than confining herself; and possibly escaping her problems.
 Her life choice may seem “odd” given the “many opportunities and distractions out there, so much media to consume, so much more to detach from nowadays, easy travel…
 “But my vocation was not something I conjured up myself… It was a ray of light.”
 ‘I was actually praying for a boyfriend’
 From a young age, Huber stopped going to Mass and receiving the sacraments. Then, in her 20s, because she felt so “uncomfortable” in life, she decided to “give God a try”.
 Always uneasy, she felt awkward about everything, she admits. “I felt something was not right.”
 In hindsight, she already knew God existed. “I felt I was talking to someone and not an imaginary friend when I asked him to give me a sign.” That sign came, and Huber “fell in love” with God, describing it as “amazing”. She started attending prayer groups and took it seriously.
 But while she was getting closer to what she wanted, she still could not find a community she really belonged to.
 “In that moment, as I was praying before the Blessed Sacrament, I understood that God was calling me for a religious life. How did that happen? I just understood it.”
 Huber was happy and excited, but she was also shocked. “I did not like the idea at all. I thought it was terrible”, she admits.
  Huber had a boyfriend at the time, and she resisted the calling. Eventually, they broke up and she started praying for another. “I was actually praying for a boyfriend, but it seemed it was not God’s will, so I got upset and abandoned everything again.”
 Things just went from bad to worse after that: “I knew it was something I would keep feeling. The thought did not go away. “This was an invitation. It is my path to my final destination. Anything outside that would make my life doubly hard and, in fact, it was doubly hard. Things that seemed so easy for others were much harder for me.
 “I knew it was the right thing to do, but I was not happy with the idea at all.”
 Burying the thought, Huber worked with an investment management company… until again, she started to seek something she could not put her finger on. “At 30, something was still missing. What it was, I had absolutely no idea.” So, Huber decided to move to Poland for a couple of months to figure out what to do with her life.
 The next step was a boot camp computer programming course “because I like problem solving” – and she really enjoyed it. She found a job as a web developer with a video game company in the Czech Republic for over two years. But although she had just started a career in programming and loved the job, she still felt incomplete, and the anxiety persisted. “Four years older, life was still the same, so I decided to surrender myself to God.”
 It was a short process. Huber stopped going out and meeting people. She was working from home and her life was about prayer. “This was it! I had prayed for a couple of months about it, and I felt it was the right and most obvious thing to do.”
 Confident about her decision, Huber resigned her job. But still resisting the cloister idea, she got in touch with the Dominican Sisters, with a plan to “start lightly”. She was invited to the UK for three months and the idea kept maturing to the point that she felt a need for more silence, more prayer and more time with God.
 Huber got in touch with St Margaret’s community almost a year ago, spending the first three months visiting every weekend until she entered officially as a postulant in February. It will take her eight years for her solemn profession, with the first five being temporary vows, and the rest, her novitiate.
 From now on, she will only go outdoors for health reasons and anyone visiting will do so from behind iron bars, she says matter-of-factly.
 One of four siblings, everyone has supported her, and her parents were “very happy” about her decision.
  Huber is the youngest of her new family. Madre Paulina Xuereb is 58 and the next nun is in her 70s. The oldest is 96; one is in a wheelchair and another blind. But Huber does not feel the age gap, she says as she points out that one sister has watched the grand total of three films in her life. The young nun feels her own presence among the community has brought hope and joy. “They can pass on the life.”
 St Margaret’s Monastery went from 21 nuns down to nine in the last 50 years, and vocations are on a sharp decline in Malta’s five cloistered communities.
  Huber, however, never really gave much thought to the fact that she is the only woman to choose this path. “I suppose it is exciting for me. It feels like God is up to something; that he is leading us into a new season; some new age.” Neither does she have any specific project to entice others through her own enlightening experience.
 “We are open to guiding, helping and putting in a good word. We do not shut the doors as opportunities arise. But our vocation is about prayer, and we must preserve time for that.
 “The cloistered life is also important because the less distractions and the more silence, the more open you are to God.
 “I am not keeping my schedule busy with appointments. We are here for that interior solitude, alone with God and no other thoughts.”
 But if she had to send a message to the girl she was in her 20s, engulfed in turmoil and holding back, what would she say?
 “Trust God. Take the leap. It is exciting,” Huber says about a life of intense prayer, and about loving God. “If you do his will, even in the smallest of ways, you will be a channel of grace for the rest of the world,” she says about her role. “This is an adventure – experiencing heavenly joy. You are spending your time with the source of life. Can you be doing anything greater than that?”
 Finding freedom
 Huber will miss the sea but prays for those enjoying their summer and the views she will never set eyes on.
 In the outside world, the young woman was obsessed with make-up and loved perfume. But giving up brands – and her favourite fragrance, Viva Voce by Valentino, starring Lady Gaga – has been so liberating.
 “I did not find it that easy to shed them. But while I was discerning a vocation, this was the first thing the spirit led me to do. I started wearing different clothes and I stopped using perfume. That is the spirit of God working.”
 Huber also stopped looking in the mirror as much, and realises it was in preparation for her time in the convent.
 “There aren’t many mirrors here; just one in the elevator and I have my own small one,” she giggles, admitting she did check it before the interview “to see if I had any aerials sticking out of my head”.
 On the topic of chastity, Huber says this is a grace. It could sound like nonsense to others, she admits. But Christ says: ‘Let anyone accept this who can.’
 “We are called to be intimate with God,” she continues, adding it is hard to explain, and that the physical aspect just does not enter the picture.
 “I had a boyfriend at the time and recall saying to myself that I seemed to love this guy like a mother and that I really wanted to love everybody else like that too. I did not feel like I want to be fully committed to one person.
 “Later, it occurred to me that I wanted to be a spiritual mother really. These things are buried in the soul and find ways to manifest themselves.”
 For Huber, the biggest sacrifice of cloistered life is living in a community, which means having to sacrifice your ego.
  “It is all about purging yourself of your ego and filling up that space with God… I lived a very independent life, doing things my way; what I wanted, how I wanted,” she says. “Now, I’m in the process of learning to surrender my ego and sacrifice my will. When you are free from your ego, that is true freedom. I feel really free.”
 People question whether being a cloistered nun is a form of escape from the big, bad, outside world. But Huber insists that “unless it is your vocation, you would not survive it in here”.
 She was psychologically screened before entering. “They check for this kind of thing,” she points out. “You have to be here for the right reasons; otherwise, you will make everyone miserable. It has to be genuine. It is really about picking up your Cross every day.”
 About facing the outside world, Huber believes people need to discover God, insisting they need him, whether they resist it or not. “In so doing, you will start to find him more interesting than anything else, including the self.”
 Huber has a different perspective on life: “It is not about this one, but about eternity.” For others, again, this may be nonsense, but for her, being in communication with God is “so real – even more real than anything out there, which will just fade away”.
",Fiona Galea Debono,"National,Interview,Religion,Cospicua"
World's largest photography competition to run throughout September,timesofmalta,https://timesofmalta.com/article/world-largest-photography-competition-run-throughout-september.1097337,09-01-2024,"003360.png,003361.png","Wiki Loves Monuments, the world’s largest photography competition, is taking place again in Malta this year.
 The competition brings together photographers from around the world to take stunning pictures of monumental cultural heritage to be shared on Wikipedia.
 Participation is free and open to all. The deadline for all submissions is September 30, but submissions can be made throughout the month of September, starting from Sunday, September 1. Participants need to own the photos they submit and release them under a Creative Commons open licence.
 Photo uploading workshops will be held in mid-September 2024, and these will be announced through Wikimedia Community Malta website (wikimalta.org) and social media channels. This year’s list of eligible monuments includes 37 new entries to the National Inventory of the Cultural Property of the Maltese Islands.
  A jury composed of experts within the fields of cultural heritage, photography and Wikipedia will be selecting the winning entries. Ten winning submissions will be nominated for the international Wiki Loves Monuments contest, with the opportunity to win further prizes.
 Prizes for the 2024 edition of Wiki Loves Monuments in Malta are partly funded through a grant from the Wikimedia Foundation: The first prize is €400 worth of photographic equipment and/or services from PhotoCity of South Street, Valletta, the second and third prize are €300 and €200 respectively worth of books published by Midesea, Kite Group and Merlin Publishers. The fourth to tenth prize receive a goody bag each containing custom-made Wiki Loves Monuments mementos from Wikimedia Community Malta.
 One of the top 10 photos from last year’s local contest placed 11th among the best entries in the international contest. Uploaded to Wikimedia Commons by Angela Bonavia (Bonavia92) for the local Wiki Loves Monuments 2023 Malta contest last September, the image shows the breakwater at the entrance of Grand Harbour during an end-of-summer storm. The contest is available at www.wikimalta.org/wlm
",Times of Malta,"National,Community,Photography"
Marsaxlokk public toilet draws a royal flush of politicians,timesofmalta,https://timesofmalta.com/article/marsaxlokk-public-toilet-inauguration-draws-royal-flush-politicians.1098444,23-09-2024,003410.png,"Updated 1.50pm
 A minister, junior minister and Opposition MP were all on hand to inaugurate a new public toilet block in Marsaxlokk on Sunday.
 Owen Bonnici, Alison Zerafa Civelli and Janice Chetcuti were among a nine-person group of dignitaries who smiled for the camera as they posed for photos inside and outside the seaside restroom facility.
  Marsaxlokk’s local council spared no expense in unveiling the latrine, with a promotional video clip featuring drone footage taking viewers on a tour of the block.
 The block features a nappy changing stand, a toilet stall for users with a disability and two showers with squat toilet fixtures, the video clip shows.
  Photos published on the local council’s Facebook page showed that councillors and mayor Stephen Grech also joined the minister, junior minister and MP for the inauguration.
 The toilet block's inauguration was timed to coincide with Jum Marsaxlokk, a council-organised event that celebrated the southern fishing village. 
 Owen Bonnici is Malta’s culture minister. Alison Zerafa Civelli is the parliamentary secretary for local councils, working within Bonnici’s ministry. Chetcuti is the Opposition’s spokesperson for animal welfare and consumer affairs.
 Bonnici said he was in Marsaxlokk to tour the town and attend events organised by the parish and local council during Jum Marsaxlokk and was shown the new toilet block during the visit. The latrine was funded through money provided by the local councils directorate, he noted.
 The inauguration recalls a similar event back in 2016, when then-Gozo Minister Anton Refalo was the guest of honour as a public toilet was inaugurated at Ħondoq ir-Rummien. On that occasion, the government had taken things one step further by issuing a press release about the inauguration through the Department of Information.
 Marsaxlokk's public toilets have proven to be remarkably newsworthy in recent years. In 2016 CCTV cameras in a public toilet block's common area. 
 The issue resurfaced last year, when photos of the cameras prompted outrage on social media. Mayor Stephen Grech subsequently reassured people that the cameras were switched off and effectively served as decoys to deter would-be vandals.  
",Times of Malta,"National,Community,Marsaxlokk,Local councils"
Sick Syrian children put in detention after being denied entry,timesofmalta,https://timesofmalta.com/article/sick-syrian-children-put-detention-denied-entry.1102509,16-12-2024,003531.png,"Children as young as three were detained for days at the Safi detention centre while awaiting deportation after being refused entry into Malta along with a Syrian woman.
 The children and the woman, who hold humanitarian protection in Greece, flew to Malta but were denied entry.
 In such cases, passengers are usually returned immediately on the flight they arrived on, human rights lawyer Neil Falzon explained.
 However, several of the children had chickenpox and could not return immediately due to health concerns. Instead, they were placed in the women’s detention centre in Safi, he said.
 Times of Malta independently confirmed the claim and reported that they were returned to Greece on Wednesday.
 “Instead of providing the woman and children with the necessary support, care and attention in an appropriate accommodation setting, the government decided to lock them up,” said Falzon, director of human rights NGO Aditus Foundation.
 “Furthermore, Malta chose to detain them in a detention centre that has been repeatedly condemned as exposing children and vulnerable persons to inhuman and degrading treatment,” Falzon said.
 Children should at least be kept in an open centre, he said, adding that if a child is sick, they should be cared for in an appropriate environment.
 “The detention centre is definitely not appropriate,” he said.
  Government sources said the sick children were cared for and given treatment while in detention.
 Falzon asked whether the health of those detained at the centre was considered.
 “If health concerns prevented their placement on a flight, what about the health concerns of exposing others at the Safi detention centre to chickenpox?” he asked.
 Falzon said that a woman travelling alone with a group of children, some of whom were sick, should have raised the alarm about issues such as trafficking and abuse.
 He alleged that the government did not ensure the safety of the woman and children was safeguarded.
 “Malta denied them access to any form of independent information or support. From information available to us, it looks like their apprehension was immediately and automatically followed by their detention at Safi Barracks,” he said.
 Falzon called for more transparency in Malta’s migration system.
 “Malta’s policy deprives detained people of access to lawyers and other forms of support,” he said.
 In this case, for example, Aditus only learned of the woman and children’s detention by “sheer chance”.
 “As it stands, the system places vulnerable people in an invisible zone, cutting them off from assistance,” he said.

                ",Daniel Ellul,"National,Children,Migration,Syria"
Lija's Sant Andrija band club bought for €3.6m in 10th government purchase,timesofmalta,https://timesofmalta.com/article/lija-sant-andrija-band-club-bought-36m-10th-government-purchase.1092134,05-10-2024,003608.png,"Lija's Sant Andrija band club has had its premises bought by the government in a €3.6 million deal to save it from eviction. 
 The purchase was announced by the culture ministry in a statement on Wednesday. 
 It is the tenth band club property to be bought by the government, which plans to invest €19 million in similar premises across the country.
 The clubs all faced eviction from their premises, which they occupied at artificially low rental prices thanks to rent laws dating back 30 years. 
 But following court judgements which ruled that those laws went against owners' right to enjoy their property, such clubs faced eviction. 
 The other properties the government has bought are: Marsa's Marija Regina, Attard's Stella Levantina, Kalkara's San Giuseppe Filarmonika Sagra Familja, Birkirkara's Duke of Connaught's Own, Paola's Antoine de Paule, Sliema's Stella Maris, Birżebbuġa's San Pietru fil-Ktajjen, Qormi's Anici and Mosta's Soċjetà Filarmonika Santa Marija.
 Agreement has been reached on a further two properties but the final contract has not been signed.
 Culture Minister Owen Bonnici said that band clubs play a crucial role in fostering cultural development and that it is often the people in these clubs who promote art and education in their communities. 
 ""These organisations depend a lot on the spaces they occupy to carry out their work effectively in the heart of the communities and therefore an eviction would not only seriously endanger their operation but also threaten their existence,"" he said.
 He said it was ""esssential"" that the government take measures to protect and safeguard the clubs.
",Times of Malta,"National,Community,Lija"
21 arrested for living in Malta irregularly,timesofmalta,https://timesofmalta.com/article/21-arrested-living-malta-irregularly.1095997,28-07-2024,003673.png,"Twenty-one persons have been arrested after being found to be living in Malta irregularly.
 The police said on Sunday that the arrests were made in St Paul's Bay and Qawra.
 Another 11 persons were arrested a few days previously.
 They are being held at the Detention Centre until they can be repatriated to their own countries or the countries where they hold a work permit.
  
",Times of Malta,"National,Migration"
"Dun Anġ Seychell dies, aged 91",timesofmalta,https://timesofmalta.com/article/dun-ang-seychell-dies-aged-91.1097476,31-08-2024,003750.png,"The founder of Fondazzjoni Nazareth, Dun Anġ Seychell, died on Saturday, aged 91.
 Born in 1933 in Żejtun, Seychell was ordained a priest at the age of 23.
 In addition to Fondazzjoni Nazareth, he also co-founded Caritas and was instrumental in establishing the house for retired and elderly clergy in Birkirkara.
 In 2016 he also famously opposed an agritourism development that was set to engulf the Munxar cliffs in Marsascala. Twenty years earlier he had also fronted the building of a hotel in the same area.
 Affectionately known as Dun Anġ, his lifelong mission statement was to remove vulnerable persons from institutionalised care and place them in homes offering them an alternative family structure.
 Fondazzjoni Nazareth’s mission was inspired by this objective. It provides alternative family to persons with physical or mental disabilities who have no family or are unable to live with their natural family..
 In early September 1995, Dun Anġ Seychell opened a first residence to cater for four people with physical or mental disability.
 A second home, named after Fr Lawrence Degabriele, was opened in 2002; a third, the Jean Vanier home, was opened in 2009.
 Dar San Ġużepp Ħaddiem was closed down in 2023 because the foundation could not keep up with the rental costs.
 Throughout his life, Dun Anġ was also a regular contributor on newspapers and religious and social broadcasts on TV and radio.
 As his death was announced on the Facebook page of the NGO he set up, tributes poured in to honour his memory. 
 ",Times of Malta,"National,Civil society,Social and personal"
Homeless child to undergo life-changing spinal surgery in the UK,timesofmalta,https://timesofmalta.com/article/homeless-child-undergo-lifechanging-spinal-surgery-uk.1098557,26-09-2024,"003856.png,003857.png","Four-year-old Nina* is homeless. She loves playing with the bare doll house at the YMCA shelter where she lives – but whenever she needs to reach the upper level of the wooden toy house she has to ask for help – because she cannot stand up.
 Nina has cerebral palsy – a condition that affects movement and coordination. It is caused by damage to the developing brain, most often before birth.
 She needs to undergo spinal surgery in the UK in November to address her muscle stiffness. This will be followed by therapy, and she will then need a wheelchair and standing frame to be able to support her as she learns how to walk.
 But the wheelchair and standing frame will cost about €10,000 – and her mother, Anna*, does not have the money.
 YMCA Malta – an NGO that supports the poor and homeless – has now stepped in to help Anna and Nina raise funds for the equipment.
 Anna timidly shares parts of her story and asks not to be named because Nina is about to start school.
 “I have nothing to hide but I don’t want people recognising her at school and knowing so much about her life,” her mother says.
  Some parts of their story are too painful to talk about. Anna looks into the eyes of her social support mentor – Marie-Claire Dimech – for encouragement as she explains that her husband left her and her daughter, and they ended up without a home after facing financial problems.
 She has other relatives but they have their own problems and cannot take them in. So, two months ago, she moved into one of the YMCA shelters with her daughter.
 Nicola Falzon, community services manager, explains that the shelter staff are helping Anna slowly pick up the pieces.
 “It’s easy to say that she should go work. But, at the moment, Anna cannot work since her time is dedicated to Nina 24/7. She carries her around everywhere she goes as the child cannot walk due to her condition,” Nicola says.
  Anna nods and adds: “But now she is starting to question. Now she wants to walk.”
 Staff at YMCA are supporting Anna to applying for school and Nina is set to start soon – freeing some time for Anna to be able to work.
 But, right now, the priority is the operation and making sure Nina has the wheelchair, that costs €6,000, and standing frame, which costs €3,200.
 Whoever may help Anna and Nina may donate through the YMCA official channels and write ‘Support for Nina’. https://ymcamalta.org/donate/.
 Aġenzija Sapport, a government agency said on Thursday afternoon that it was stepping in to fund Nina's needs.
 Fundraising by the YMCA for this and similar causes will continue, however. 
 The Malta Community Chest Fund will also be assisting with the equipment and expenses the mother will incur when travelling abroad for medical treatment with her daughter.
",Claudia Calleja,"National,Disability,Family,Fundraising"
"Run with me in memory of Becs, athlete urges public to raise funds for charity",timesofmalta,https://timesofmalta.com/article/run-memory-becs-athlete-urges-public-raise-funds-charity.1096253,08-02-2024,003867.png,"A young athlete will on Saturday morning run 19 kilometres in memory of his childhood friend while raising funds for two NGOs.
 Tommy Wallbank, 19, will be leading the yearly run to commemorate his friend, Rebecca Zammit Lupi who died of cancer three years ago.
 This is the second such run he is organising on her 19th birthday (August 3), and anyone is free to join.
 
 19km Run for Rebecca's 19 will kick off at 6.15am from Surfside in Sliema. Wallbank will run to Qui Si Sana, loop back to Surfside, up to the Love Sign in St Julian's and back to Surfside.
 Runners, walkers, or supporters are encouraged to join at any point along the way.
 Wallbank's athletic career began in 2021 at the age of 15, when he pledged to run 1km for every €5 donated to Puttinu Cares, in honour of Zammit Lupi.
 His initial goal was to raise €500 and run 100km but, in the end, he completed a 1,000km run challenge and raised €10,000 for Puttinu Cares.
 He had told Times of Malta: “I know that I would never have started running if it weren’t for her, so, every time I’m successful with my running, I know I owe it to Rebecca.”
 Rebecca, known to many as Becs, was only 15 years old when she passed away on January 3, 2021, after months of battling cancer.
 She suffered from Ewing’s Sarcoma, a rare and extremely aggressive form of bone cancer.
 Donations will be collected for Nature Trust Malta and RMJ Horse Rescue Malta.
 Donations can be collected in person on the day or via Revolut to 7730 0305.
 ",Giulia Magri,"National,Sport,Charity,Social and personal,Sliema"
