url,body
https://timesofmalta.com/article/mhra-calls-greater-discretion-allowing-events-public-spaces.1094343,"The Malta Hotels and Restaurants Association (MHRA) has urged authorities to “exercise greater discretion” when granting permissions for events in public spaces, in a thinly veiled reference to a tourist festival taking place outside Valletta.
 Earlier this week, the 'Festa Rocs' event by ROCS Group, one of Malta's largest travel agencies, came under fire from Valletta Cultural Agency chairman Jason Micallef who called it an ""embarrassment"" to the capital city.
 He described the event featuring large white tents outside the city gates as ""cheap"" and a ""ħamallata"" (uncultured) and said it “ridicules a historical location”.
 In a statement on Saturday, the MHRA said that while commercial activities in public spaces “may be legitimate”, they could “clash with the overall image of the area.”
 Stressing the “high-end” appeal of cities like Valletta, the association said “significant investments” had been made in restoring heritage sites and converting abandoned properties into more upmarket offerings.
 “Any public event or activity that contradicts this vision should be relocated,” it said, pointing to “low-quality stands in front of the Malta Court of Justice selling subpar crafts, disorganised entertainment, and shops cluttering the streets with products.”
 The association said it was ""disappointing that, as the peak tourism season begins, the entrance to Valletta has been overtaken by private commercial activities that do not fit the desired image of Valletta.”
 It said this ""not only creates inconvenience by reducing access to Valletta to a few pathways but also undermines the vision authorities and the MHRA have for the city.”
 But reduced access is an issue its members have come under fire for themselves, when an ambulance forced to squeeze past chairs and tables on a Valletta street in March reignited a debate about the use of public space by catering establishments.
 And in April, residents from several towns gathered in the nation’s capital to protest the private sector’s excessive take-up of public space.
 In seeming acknowledgment of the issue, the MHRA said in its statement on Saturday there were “no clear policies and regulations governing the use of tables and chairs in outdoor spaces throughout Valletta.”
 Fears about the impacts of commercial interests on Valletta have featured prominently over the years, with residents almost seven years ago fearing a commercial takeover as the revamped Is-Suq tal-Belt neared completion.
 And the issue has not gone away since, with a report from UN heritage watchdog UNESCO last year raising concerns about the impacts of commercial development on the capital.
 In its statement Saturday, the association said it was ""working closely with the Malta Tourism Authority (MTA) to ensure Valletta offers a high-quality experience as a unique destination” and called on authorities to “exercise greater care and responsibility” when approving events.
"
https://timesofmalta.com/article/tourist-arrivals-grow-38-240851-march.1092159,"Tourist arrivals in March reached 240,851 in March, an increase of  38.1 per cent from March last year, the NSO said on Thursday.
 The largest share of inbound tourists were aged between 25 and 44 (35.3 per cent), followed by the 45-64 age bracket (32.8 per cent). British, Italian and Polish residents made up 44.1 per cent of total tourists.
 Total nights spent amounted to 1,398,237, up by 32.2 per cent from March 2023 and total expenditure surpassed €183.0 million (up by  44.8 per cent).
 The largest share of guest nights (89.5 per cent) was spent in rented accommodation establishments.
 The NSO said arrivals in the first three months of 2024 amounted to 581,839 (+ 31.3 per cent) while total nights spent surpassed 3.4 million nights.
 Total tourism expenditure for the period January-March 2024 was estimated at €407.2 million, while expenditure per capita stood at €700. 
"
https://timesofmalta.com/article/staff-shortages-disrupting-operations-small-businesses-chamber-smes.1100314,"Staff shortages are the most pressing issue small business owners currently face and the problem is impacting their day-to-day operations, a new survey has found. 
 The findings were revealed in the quarterly SME barometer, published on Wednesday by the Chamber of SMEs. The barometer surveyed 432 small business owners on their opportunities and challenges and is carried out in collaboration with Misco. 
 Almost half of all respondents (43%) said employee shortages were the most pressing issue their business is currently facing. 
 This was followed by unfair competition at 22% and traffic congestion at 18%. 
 According to the survey, staff shortages have become gradually more pressing for SMEs throughout 2024, with the number reaching a peak in Q2 and falling to roughly on par with Q1 again in the third quarter. 
 Back in Q4 in 2023, inflation was the uppermost pressing issue on SME owners' minds.  
 When asked what issue is most hindering their day-to-day operation as a business, staff shortages again ranked as the top issue (28%).
 This was followed by traffic congestion at 16%, cashflow at 12% and low client demand at 11%. 
 A lack of staff was also the second-most (18.5%) cited reason when asked what is hindering their company’s growth as a business. The biggest stumbling block to growth, according to business owners, was high operational costs, which was cited by 21% of respondents. 
 Some 16% said that unfair competition was hindering their growth, while 8.5% said they had no interest in growing at all. 
 When asked to elaborate on what skills they feel are sorely lacking from their workforce,  21% said they found technical skills to be most lacking in their staff complement, followed by adaptability and flexibility (16%) and critical thinking (13.5%) 
 Other qualities small business owners said they found lacking among staff are problem-solving (11%), leadership (9%), communication (8%), self-organisation (9%) as well as digital literacy and customer care (5.5%). 
 Elaborating on the results, the Chamber’s chief operations officer Andrew Aquilina said companies are struggling to meet their human resources needs as it has become more difficult to employ third-country nationals. 
 He also said that many felt that they operate on an unequal footing to foreign businesses in Malta, because these enjoy a more favourable corporate tax rate of 5%. 
 When asked what are the two most important issues in the country that they would like to see the government tackling seriously, SMEs first named a lack of good governance (41%), followed closely by overpopulation (39%) and the level of corruption (32%). 
 When asked if they think the country is going in the wrong or right direction, 80% of respondents said that they believe the country is going in the wrong direction, a figure that has climbed from 72% in Q4 of 2023. 
 The inverse can also be seen in respondents who think the country is going in the right direction, with the figure sitting at 20%, down from 28% in Q3 2023. 
 Chamber of SMEs President Paul Abela said that the government must focus on building a more positive business sentiment and urged the implementation of the 2022 election promise to reduce the corporate tax rate from 35% to 25%. 
 The Chamber is also calling on the government to develop comprehensive strategies to address overpopulation, which is being perceived as a growing concern among small businesses, Abela said. 
 This must include initiatives that focus on urban planning, investment in infrastructure and a roadmap to sustainable and balanced demographic growth. 

                "
https://timesofmalta.com/article/economic-update-finds-business-conditions-mostly-unchanged.1098522,"The Central Bank of Malta has issued its latest Economic Update. The publication includes the bank’s Business Conditions Index (BCI) which shows that in August 2024, annual growth in business activity was broadly unchanged from July and remained slightly below its historical average estimated since January 2000.
 The European Commission confidence surveys show that sentiment in Malta increased in August, but remained below its long-term average, estimated since November 2002.
 The strongest improvement was recorded in the construction sector, though the sentiment indicator in this sector remained negative. Additional data showed that in month-on-month terms, price expectations decreased across all sectors, bar among consumers.
 The largest decreases were recorded in the services and retail sectors.
  In August, the European Commission’s Economic Uncertainty Indicator (EUI) for Malta increased compared with July, indicating higher uncertainty, with the largest increase recorded in industry. In July, both industrial production and retail trade contracted on a year-on-year basis. In June, services production accelerated when compared with the same month a year ago.
 The unemployment rate decreased to 3.0% in July from 3.1% in June but remained unchanged from July 2023.
 Commercial building permits in July were higher than a year earlier but lower when compared to a month earlier. On the other hand, residential building permits decreased on both a monthly and an annual basis. In August, the number of residential promise-of-sale agreements increased on a year earlier, while final deeds of sale fell.
 The annual inflation rate based on the Harmonised Index of Consumer Prices (HICP) stood at 2.4% in August, slightly higher than 2.3% in the previous month, exceeding the euro area average by 0.2 percentage point.
 HICP excluding energy and food in Malta increased to 2.3%, while remaining firmly below the euro area average.
 Inflation calculated on the Retail Price Index (RPI) rose slightly to 1.5% from 1.4% in July.
 In July, Maltese residents’ deposits increased above their level a year ago, driven by balances belonging to households, financial and non-financial corporations.
 Credit to Maltese residents also increased in annual terms, reflecting higher lending to both the government sector and other sectors.
 In July, the Consolidated Fund registered a surplus of €150.2 million, an improvement of €194.1 million when compared with the deficit registered a year earlier. This was due to a rise in government revenue, which was complemented by a decline in government expenditure.
 Overall, the Consolidated Fund balance registered a €60.5 million surplus for the period from January, from a deficit of €302.4 million in the same period a year earlier.
 Read the latest issue here.
"
https://timesofmalta.com/article/hsbc-review-considering-range-options-amidst-reports-aps-takeover.1098013,"HSBC’s strategic review process “is at an early stage” and will “consider a range of options”, the company said in a new announcement published on Thursday afternoon.
 The company was following up on an earlier statement published on Wednesday morning in which it declared that it would be carrying out a strategic review of its 70.03% shareholding in the bank.
 Wednesday’s announcement appeared to confirm long-held suspicions that the bank was looking to exit Malta, much in the same way it had shuttered its doors across various other European countries in recent years.
 Inside sources told Times of Malta that the bank’s global shareholders were in  advanced negotiations to sell its shares to APS, with the two parties reportedly already in agreement over various elements of the deal, including its price.
 A second company statement published late on Wednesday night, reacted to these reports, with HSBC Malta saying that ""it is not aware of any such negotiations taking place between the majority shareholder and APS Bank p.l.c. or any other third party but has requested clarification of the position from its majority shareholder""
 But in a statement on Thursday afternoon, HSBC Malta confirmed that having consulted with its majority shareholder, all options are on the table but insists that “no decisions have been made”.
 Meanwhile, in a separate announcement reacting to media reports, APS said that it is “taking note” of HSBC’s decision to undertake a strategic review.
 The bank did not deny or confirm its intention to buy out HSBC Malta’s operations, simply saying that “all its actions and dealings are invariably guided by the highest standards of good governance and due regard of its various regulatory obligations, including the respect for confidentiality”.
 APS pledged to “keep the market informed through company announcements”.
 Meanwhile, in comments to Times of Malta, PN shadow finance minister Graham Bencini said that if HSBC were to leave, they should be replaced by an international bank of similar stature, rather than by a local operator.
 Bencini said that “should the rumours of a potential exit of HSBC be true, then we certainly hope that the government will immediately attract to our shores other major international banks of the calibre of HSBC”.
 According to Bencini, practitioners within the financial services industry are concerned about the impact that HSBC’s departure could have on “our financial service industry, our economy and on our ability to continue attracting Foreign Direct Investment”.
 Bencini said that while reports of the deal remain unconfirmed, “the uncertainty is certainly not beneficial”.
 If HSBC were to leave, Bencini said, PN would be insisting with the relevant authorities that “employment rights, shareholder and consumer interests, together with the interest of our national banking sector, must be protected and looked after by whoever will be acquiring HSBC”.
"
https://timesofmalta.com/article/maltabased-funds-licences-revoked.1092697,"A Swiss-owned fund based in Malta has had its licence and that of its renewable energy sub-fund revoked by the financial regulator.
 Last week, the Malta Financial Services Authority (MFSA) announced it had revoked the licences of TTC SICAV plc and TTC Green Energy Fund over a raft of regulatory breaches.
 TTC SICAV plc had failed to appoint a money laundering reporting officer, a compliance officer and an MFSA-approved auditor, and had neglected to replace its administration, the regulator said in a notice posted to its website.
 The fund had also failed to submit its regulatory reporting and provide required information, the MFSA said.
 As well as revoking its licence, the regulator also ordered TTC SICAV plc to change its name and “remove any reference to licensable activities” from information about the fund.
 The fund and its sub fund are owned by a Swiss investor and were granted a licence back in 2013, according to public records.
 The MFSA noted that the window for appeal was still open.
"
https://timesofmalta.com/article/hsbc-bank-announces-strategic-review-malta-shareholding.1097903,"HSBC's parent company is to carry out a ""strategic review"" of its indirect 70.03% shareholding in HSBC Bank Malta.
 The announcement was made in a statement to the market issued on Wednesday morning. 
 “HSBC Bank Malta p.l.c. (‘the Bank’) announces that HSBC Holdings plc yesterday evening informed the Board of Directors that it will undertake a strategic review of its indirect 70.03% shareholding in the Bank,” it stated in a statement to the stock exchange.
 “The Bank recognises the important role it plays in Malta’s economy and society and is making this announcement in line with its market obligations, and to support the smooth functioning of the public market. The Bank will make further announcements as and when required.”
 Rumours of HSBC exiting the Maltese market have swirled for years, fuelled by the global bank's gradual pivot away from Europe and smaller markets towards Asia.
 In January, the current head of HSBC Malta brushed aside rumours of the bank’s departure from the country, saying he was hired to lead it “for the long run”.
 “I could speak until I’m blue in the face but you just need to look at what we’re doing in Malta”, HSBC Malta boss Geoffrey Fichte told Times of Malta in his first interview since becoming CEO.
 In 2020, the Financial Times reported that the bank was considering whether to wind down its operations in several smaller markets, including Malta.  
 And in May last year, a Reuters report said that the bank was considering an exit from a dozen unnamed countries in Europe as it focused on growing its business in Asia.
 Fichte, however, remained adamant that Malta had nothing to worry about and pointed to the bank’s €30 million investment in its new headquarters as proof of the company’s long-term commitment.
 It was, he said, “HSBC’s largest investment in a headquarters anywhere in Europe and probably the largest investment of any company in Malta in its own headquarters.”
 The bank last year announced a record pre-tax profit €133.9m and followed it up in the first half of this year  with a pre-tax profit €78.6m, up by €19.3m from the same period in 2023, mainly driven by an increase in revenue due to higher interest rates.
 HSBC bank became the leading international financial institution in Malta in 1999, when it bought the government-owned Mid-Med Bank. It accounts for about half of domestic banking activity.
 The bank originally had a toehold in Malta through the operations of its subsidiary Midland Bank which set up a branch here in 1995.
 
 Four years later it acquired Mid-Med Bank for the equivalent of €191 million amid controversy that the government was selling its shares at too low a price. The government had defended its actions, pointing to the importance of Malta having an important international financial player based here as a means to attract international investment. 
"
https://timesofmalta.com/article/watch-winemaker-celebrates-exceptional-red-grape-harvest-hot-summer.1098763," While many will remember the summer for its stifling heat and roasting temperatures, the island’s largest winery will look back at the summer joyfully for producing the best red grape varieties. 
 Standing in the vine fields of Burmarrad a day before the cabernet grape harvest kicked off, Marsovin owner Jeremy Cassar looked at the bunches of grapes bursting with flavour, ready to be picked.
 The harvest season is long, starting in July and ending early October. The cabernet is the last grape to be harvested.
 “We have certainly experienced a great year when it comes to the red grape varieties,” he said. 
 As he handled the grapes, Cassar noted that the last time the winery produced such high-quality cabernet grapes was in 2007, over two decades ago. “We are at the mercy of nature, so to see such perfect, high-quality grapes is a wonderful surprise and a great reward,” he told Times of Malta. 
  Cassar dived deep into the science behind what makes the perfect red grape variety. He explained how heat stress helps the reds develop the right balance of sugars, which gives the wine the perfect body and structure. 
 “The fact that we did not have too many heatwaves and humidity controlled any potential illnesses that might have cropped up,” he explained. Since the warm temperatures remained constant throughout the summer, the grapes underwent an ‘excellent’ maturation period. 
 “The quality of the grapes and the way they have matured present the grapes in a healthy manner. The level of quality we are experiencing is perfect.”
 Wine lovers will have to wait a while before they can have a taste of these perfect grapes as it will take another two years to age, produce and bottle. 
 “It wasn’t a perfect year as we didn’t get enough rainfall, which can also stress red grapes. However, this stress contributed to better grape quality.” 
 Of course, warmer and drier temperatures also had their downfall for the winery. 
 “We usually harvest around 1,000 tons of grapes but we are down by 25 per cent,” he noted. “This means less Maltese grapes, so less Maltese wines.”
 On the other hand, white grapes suffered slightly due to the hot temperatures.
 Cassar said that white grapes usually prefer cooler climates. He noted how, due to the hot temperatures, the white grapes harvest took place earlier this year. The result of an earlier harvest means the white wines will have a slightly lower alcohol value. 
 “I wouldn’t say it is the best year for whites but it is still a good year,” he said. “I always try to look at the glass half full and note that the quality is up and this year has been excellent for reds.”
  While wine grape producers are at the mercy of nature, Cassar said another challenge wineries face is the lack of agricultural land.
 Although Marsovin harvests its grapes from its privately owned estates, it also relies on the 200 contracted Maltese and Gozitan farmers who also harvest grapes for the winemakers.
 An issue brought up year after year and by other winemakers, Cassar said there need to be more opportunities for young farmers to use government-owned land that is tied up in “the wrong hands”. 
 “We are facing an issue where we have an ageing population of farmers and young farmers who wish to do more but do not have access to the land,” he said. 
  “The government is aware of this issue. We have reached a boiling point, and if the situation isn’t resolved, our agricultural sector will be unrecognisable in the next 10 years.”
 In recent years, more locals and foreigners have grown to appreciate Maltese wine, another pushing factor, he argues, to protect the industry. 
 “Without good source material, you cannot produce a good Maltese wine… It would be a pity if the government does nothing to help the industry survive and to ensure more successful harvests which result in good Maltese products.”
  
"
https://timesofmalta.com/article/unemployment-slightly-october.1101318,"Unemployment was up by 130 last month from October 2023, reaching 1,089, the NSO said.
 Increases in unemployment were recorded in most age groups. Men accounted for 68.4 per cent.
 Year-on-year increases of 47 persons and 90 persons were recorded among those registering for work for under 21 weeks and for 21 to 52 weeks, respectively. On the other hand, the number of persons registering for work for over one year decreased by seven.
  In October 2024, the number of persons with a disability who were registering for work decreased by six when compared to the previous year, reaching 234 persons.  
 The largest share of persons on the unemployment register sought occupations as clerical support workers. 

                "
https://timesofmalta.com/article/hsbc-shares-plunge-18-bank-indicates-possible-malta-exit.1097946,"Updated 11.15pm with HSBC statement
 HSBC shares plunged more than 18 per cent in trading on the Malta Stock Exchange on Tuesday, as talk of the bank exiting Malta prompted shareholders to look for an exit. 
 Shares closed trading at €1.35, an 18.2% drop having started the day at €1.60. At one point, shares dropped to a low of €1.30 before recovering slightly. In all, just under 80,000 shares were traded throughout the day. 
 The negative swing meant more than €100 million was wiped off HSBC Malta's value following the day's trading. The bank's shares are now trading at their lowest levels since late March. 
 HSBC Bank Malta announced on Wednesday morning that its parent company was reconsidering its shareholding in the company. Rumours about HSBC wanting to exit Malta as it pivots towards Asia have swirled for years, but the bank had previously dismissed such talk as idle speculation. 
 While it was a difficult day for HSBC Malta on the stock exchange, it was an altogether more positive one for APS Bank shareholders.
 APS is in takeover talks with HSBC, with sources familiar with negotiations saying they are at an ""advanced stage"". The bank, however, has yet to make any statement to the market. 
 HSBC Malta said it was not aware of any takeover talks involving APS or any other third party, adding that it has now asked its majority shareholder [the UK-based HSBC Holdings] for clarification about the takeover rumours. 
 APS shares surged by 11.5% to reach €0.58c per share on trading volume amounting to 66,385 shares. It is the bank's highest closing price since May.
 HSBC is Malta's second-largest retail bank and has been a key player in Malta's banking scene since 1999, when it bought out the government-owned Mid-Med Bank. 
 
 APS, whose majority shareholder is the Church, was established in 1910. 
 While both banks have similarly sized loan books, HSBC has a significantly larger high-street presence.
 That is reflected in the amount of customer deposits held by each bank: according to its 2023 accounts, HSBC Malta has just over €6.1 billion in customer deposits as opposed to the €3.1 billion  held by APS. 
"
https://timesofmalta.com/article/new-semiconductor-competence-centre-open-malta.1101186,"A new centre to strengthen expertise in the semiconductor industry is set to open in Malta.
 Addressing a semiconductor conference on Monday, Economy Minister Silvio Schembri said the competence centre will support industry players and provide opportunities for people looking to enter the sector. 
 The centre is part of a European Union initiative to bolster the semiconductor industry. 
 Schembri highlighted how the sector contributes to just over 30% of Malta’s exports.  
 He said the pivotal role played by the semiconductor industry had led the US, China and the EU to all draw up specific legislation and strategies.
 “Competition is fierce, and the industry has been subject to geo-political tensions,” Schembri said. 
 The government plans to launch a specific strategy for the sector that will dovetail with its Vision 2050 plan, he said. Launched last month, the government's Vision 2050 drive seeks to develop what it calls a ""blueprint"" for Malta's development until that date. 
 Stakeholder consultation for this plan will take place in the first quarter of 2025, and the strategy will be finalised by the end of next year, Schembri said. 

                "
https://timesofmalta.com/article/lidl-blocked-buying-zabbar-scotts-supermarket-mccaa.1098298,"The competition authority has stopped Lidl from buying a Scotts Supermarket in Żabbar, citing concerns about the budget retailer becoming too dominant in the southern area. 
 In a decision handed down this week, the Malta Competition and Consumer Affairs Authority said it was prohibiting the acquisition - proposed in 2021 - by Lidl Immobiliare Malta Limited of the Żabbar property on Triq Il-Mina Ta' Hompesch belonging to Said Investments Limited.
 According to the competition office, the purchase by Lidl of the existing Scotts supermarket would have allowed Lidl to strengthen its position in the grocery retail market within a 15-minute drive radius. This would limit market competition in the area. 
 Lidl already operates stores in Burmarrad, Santa Venera, San Ġwann, Żejtun, Safi, Luqa, Qormi, Mosta, Sliema and Victoria. 
 It is currently building a new one in Żebbuġ and has just been given the go-ahead to open a twelfth one in  Qormi.
 The MCCAA's probe into the Żabbar purchase started in January 2021.
 Back then the authority had been informed of Lidl's purchase of two divided portions of undeveloped land in Attard, as well as the Burmarrad and Żabbar grocery retail outlets with their operational permits and with vacant possession from Said.
 The notification also covered a promise of assignment and transfer of leases for the portion of land situated near Scotts Supermarket in Burmarrad and leased by Scotts Ltd as a parking area and the premises in Sliema.
 The office was told Lidl would not be acquiring the business carried out by Scotts Ltd - Scotts intended to continue operating its current supermarket business under the same brand name.
 That same year, the MCCAA gave its go-ahead to Lidl's acquisition of the Burmarrad outlet, a lease of a parking area there and its lease of an outlet in Sliema, saying it did not expect those to damage competition within the grocery retail market.
 However, it expressed reservations about Lidl acquiring the Żabbar property.
 Three years on, the MCCAA this week said it was blocking the deal.
 It noted it had received feedback from various stakeholders, including those active in the grocery retail market about the proposed Żabbar store.
 ""Market participants were concerned that the proposed transaction would strengthen Lidl’s position in the grocery retail market, reduce competition, affect the viability of other players in the grocery retail industry and erode consumer welfare.
 ""The office completed a comprehensive analysis to classify grocery stores with a sales area of 200 square meters or more based on their ability to impose competitive constraints in the market. The analysis evaluated stores on price, range, service and quality, determining that 53 out of 87 stores meet the competitive criteria across at least two of these categories, thus classifying them within the relevant product market.""
 The office also assessed the topography of Żabbar, customers’ willingness to travel, diversion ratios derived from an exit-store survey at the current Scotts store and the supermarket's catchment area.
 ""Based on this analysis, the office considers that a 15-minute driving time is a true representation of reality for the willingness to travel for shoppers to do their groceries,"" it said on Friday.
 ""In its competitive assessment, the office also evaluated the potential for entry, exit, and expansion by new entrants and existing players in the market,"" MCCAA added.
 ""This assessment considered the likelihood of such changes materialising, the timeliness of entry or expansion, and their sufficiency – meaning that any change must have adequate scope, effectiveness, and the ability to be sustained over time to meaningfully influence the competitive landscape.""
 It ruled that the transaction would have solidified Lidl’s market position, widening the gap between its competitors and limiting market competition.
 Furthermore, the current levels of market concentration, as well as the increase in the concentration post-acquisition, indicated a substantial lessening of competition, it said.
 This supported the prohibition of the acquisition due to market concentration concerns.
 ""The remedies offered by Lidl during the period of investigation did not adequately address the office’s competition concerns so that it could be concluded that competition would be preserved on a lasting basis.
 ""As a result, the office has decided to prohibit the proposed transaction.""
"
https://timesofmalta.com/article/emoney-customers-blocked-accounts.1097848,"Customers of a Malta-based electronic money institution (EMI) say they have been unable to access their funds for several days and have received no response when contacting the company for help.
 They also said they have been unable to make cash deposits with Emoney PLC (‘Em@ney PLC’) for more than a month and have been unable to log into their online accounts since last week.
 A company spokesperson said later on Tuesday that a change in management had caused ""technical difficulties"" with its IT systems and that it is working with customers to restore access to their funds. 
 Over the weekend, the company told customers it had discontinued SEPA transfers – a system for transferring funds between European bank accounts – and did not know when it would be able to offer the service in the future.
 Emoney also said it was permanently discontinuing its debit cards while “already working on a new card project” – less than two months after announcing it was partnering with the General Workers’ Union (GWU) to offer debit cards to its members.
 Three years ago, the company was fined €360,000 by the Financial Intelligence Analysis Unit (FIAU) for a series of anti-money laundering breaches concerning clients involved in passport sales, cryptocurrency and with potential links to organised crime.
 When Times of Malta visited the company premises in Pietà on Monday, it was not allowed in, with staff saying the office was not in a suitable state to accommodate visitors following its recent move to offices in Ta’ Xbiex.
 Staff also said they were unable to reach the company director responsible at the time of the visit and refused to share the director’s name, calling it “internal information”.
  In a later response sent by e-mail that only addressed questions about issues with cash deposits, the company said that service had been “discontinued by the new board of directors which took control of the operations of the company around one month ago”.
 It said that “with all due respect to all clients”, cash deposits were a “very limited niche service used by a handful of clients in 2024 for a negligible turnover”.
 Emoney said the new directors believed the company “should focus on innovative solutions rather than on cash management”.
 As such, there was “no issue to be solved, this service no longer falls under the services the company is going to offer to its customers going forward,” it said.
 The issues affecting the company were first flagged by cannabis association owners, who said they had been left with no other option but to open an account with Emoney when launching due to mainstream banks not offering them accounts at the time.
 Times of Malta understands that most, if not all, cannabis associations had or still operate accounts with Emoney, leaving the sector particularly vulnerable to the recent problems.
 
 But the issues do not appear to be confined to business customers in Malta; comments posted to Emoney’s Facebook page and in a group dedicated to financial services in Malta indicate customers in Italy are also facing similar problems.
  Yesterday, a pop-up on the company’s website said it had “reached a milestone” and was introducing a new IT system, while asking customers to contact its support department by e-mail so it could “explain how to access the new system”.
 But association owners who spoke to Times of Malta on condition of anonymity said that despite repeated e-mails to the company, they have yet to receive further information. 
 One owner said he had been unable to access funds of around €13,000 for five days, adding that while he understood IT issues could happen, “the fact that e-mails aren’t being replied to is worrying”.
 Explaining the login issues, he said account holders used to be asked for their ‘user code’ (account number) and an authentication code provided by SMS. As of this week, the Emoney website requests users to provide their user code and a password.
 None of the Emoney customers Times of Malta spoke to said they had been provided with a password for their account.
  Another association owner said the issues were “affecting us a lot” and that he had been unable to pay salaries since July after not being able to access the more than €4,000 held in his association’s Emoney account.
 “We were told we couldn’t deposit cash but were given no reason; when we asked, they said they were not in a position to tell us,” he said, adding he had contacted the Malta Financial Services Authority (MFSA) about the matter last month.
 “Now I can’t even log in; I sent an e-mail on Thursday requesting access and I still haven’t had a reply... I’m worried.”
 Association owners also report being given different explanations for the outages; one said they had been attributed to a change in company director, while another said the company had told him they were undergoing a “periodic review” by the FIAU, during which time account services would be unavailable.
 “I don’t understand how they can just freeze accounts, this is unheard of,” one person said. “It’s not as professional as you’d expect a bank to be.”
 Another owner said he had been e-mailing the company “constantly” but had been unable to access his account for three days.
 Describing being asked to contact the company to ask for access to his account “really strange”, he said he hoped to change to a mainstream bank soon.
 Association owners said Emoney charged them an account fee of €1,500 per year.
 While BOV said it has been offering accounts to cannabis associations since August last year, sources said the bank had only started opening bank accounts from April after being assured of associations meeting strict regulations by the authority governing the sector.
 Times of Malta understands that only two cannabis associations have bank accounts with BOV at the time of publication.
 The GWU said that, due to the planned partnership being in its “initial stages, no member has been negatively affected by the potential withdrawal of EMoney’s services”.
 It said that, although it had not been “officially informed of any developments relating to EMoney’s operations”, it was “monitoring the situation” to assess the service’s applicability to its members.
 In a statement on Tuesday, a spokesperson for the company said a “significant change in management” had led to difficulties with its IT (information technology) infrastructure.  
 The spokesperson said the company had encountered “technical difficulties” while changing IT provider from one owned by the previous management, who had also refused to hand over customer data.  
 “Unfortunately, the previous management has also been uncooperative in providing customer data, which has contributed to further delays in releasing funds for some customers,” the spokesperson said.  
 He said Emoney had asked customers to provide updated KYC (‘know your customer’) information and that it had been “working to release funds to several customers who have completed their updated KYC due diligence paperwork.” 
 The spokesperson called the requirement “a necessary step to comply with regulatory requirements and to ensure the continued security and legitimacy of all accounts.” 
 Describing the situation as “delicate and complex,” he said the company was “working around the clock to resolve any outstanding issues” and that it deeply regretted any inconvenience. 
 In a terse response on Tuesday afternoon, the MFSA said supervisory and enforcement actions were carried out in confidentiality.
 It added that enforcement actions were published on the MFSA website.
 Questions sent to the FIAU on Monday remain unanswered at the time of publication.
"
https://timesofmalta.com/article/mriehel-business-centre-mfsa-offices-evacuated-fire-server-room.1098144,"A business centre in Mrieħel and Malta Financial Services Authority (MFSA) offices nearby were evacuated on Monday morning after a small fire broke out in one of the business centre's server rooms.
 Staff standing outside said they had been told to leave the Fort Business Centre shortly before 9am, with fire crews on site saying they attended the scene shortly after.
 By 9.45am, the fire was extinguished and business centre staff began to return to the building.
 No injuries were reported.
 While there were reports of the nearby Quad complex also being affected, when Times of Malta visited the site on Monday morning access to the site was not restricted and business activity was continuing as usual.
  The Fort Business Centre is home to several companies including Evolution AB, a gaming company, and accounting firm Grant Thornton.
 Times of Malta understands that while the MFSA building was not affected by the fire, its staff were also evacuated as a precautionary measure.
 Details of which company’s server room was responsible for the fire were unavailable.
 The fire marked the second blaze to strike Malta on Monday morning, after a car caught fire on the Marsa-Ħamrun bypass, leading to heavy traffic until around 9am.
"
https://timesofmalta.com/article/hsbc-receives-a-number-bidders-malta-bank.1101661,"Updated 11am with bank comment
 A ""number"" of bidders have shown interest in acquiring HSBC Holdings' indirect 70% shareholding in its Malta bank, according to a company announcement published on Thursday morning.
 It has not revealed the identity of the interested parties and how many there might be. 
 
 Last September,  Times of Malta reported that negotiations between APS and HSBC’s global shareholders had been underway for more than two years, ever since it became apparent that HSBC Malta was looking to wind down its operations.
 HSBC Malta reacted by saying it did not know of any such talks, but in a public announcement confirmed it was carrying out a strategic review and was considering “a range of options”.
 On Friday, Archbishop Charles Scicluna said contrary to what many have suggested, the possibility of APS Bank acquiring HSBC Malta is “far from being a done deal"".
 In a company announcement on Thursday morning, HSBC Bank Malta said it would be convening an extraordinary general meeting to obtain shareholder approval to allow interested parties to conduct due diligence checks and take negotiations to the next level. 
 Times of Malta understands that all of the bids received are non-binding. 
 
 HSBC implied as much in its announcement, stressing that ""no decisions have been made"" and that its parent company, HSBC Continental Europe, ""continues to consider a full range of options"". 
 The extraordinary general meeting can only take place in January at the very earliest, as HSBC's articles of association require a minimum of 46 days to pass from the moment items are added to the agenda of a shareholder meeting to it being held.
 But sources told Times of Malta that the EGM is likely to be held significantly later, in late February or early March.
 Following the announcement, an HSBC Bank Malta spokesperson said the bank will continue to comply with its banking confidentiality and data privacy obligations at all times.
 ""These are continuing obligations for the bank and will remain applicable even during any due diligence process that is undertaken.""
 Rumours of HSBC exiting the Maltese market have swirled for years, fuelled by the global bank's gradual pivot away from Europe and smaller markets towards Asia.
 In 2020, the Financial Times reported that the bank was considering whether to wind down its operations in several smaller markets, including Malta.  
 And in May last year, a Reuters report said that the bank was considering an exit from a dozen unnamed countries in Europe as it focused on growing its business in Asia.
 HSBC has been a presence in Malta since June 1999 when it acquired a 70.03% stake in Mid-Med Bank.
 It is the second largest bank in Malta with a 21% market share, following Bank of Valletta, which has a 44% share. APS is the third largest bank with an 11% share of the market. 

                "
